Group,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5
S,0.8845091730759252,172301.35765665848,7.185469183875077,8835048.338778388,6.438464968285626,30733.496892257896,0.7627483524530144,-0.1144755732753895,0.3361032058093354,0.02753688100597904,1.183839437080224,0.44161774541142024,494053.97653754655,7.577359485078238,86760815.3168464,7.544703693855782,82160.39177088736,2.076370515010984,0.03113965077874668,-0.1417981385695377,0.0779035164271009,1.0683049669928983,0.24388393413403409,783493.4158086857,6.4253604179805945,101814211.95318818,6.023787053259668,105194.3961446642,3.432367586038565,-0.00018688663296052025,-0.22871791677275244,0.12237513022724213,1.0129938960361689,0.20940183958896966,927560.5342539017,7.137974317658849,12080907.717245802,9.438868654895316,46772.66428118081,3.940866487673908,-0.00022697648842569487,-0.4597450221499231,0.1433097669149848,1.0011128071770121,1.2940864433051749,1386456.437832706,7.466384444648711,153231659.67173362,7.106690284068313,73692.95685203945,4.322240663900415,-0.2013171383334948,-0.03766123934261412,0.221905483625483,1.1237697335637562,2.4591669467114223,3442594.0591981993,9.176800854198467,336617299.3327454,18.234831963659087,71056.90493606191,13.983719794971933,-0.3516010608062736,1.3896107003001426,0.5414011733285038,1.1440733691722107
S,0.39333170980237336,115357.90105588494,7.83112684463456,9240079.343206607,9.308647784816266,40661.47189281623,0.46612399316573105,-0.0044202817248292685,0.9166433461285934,0.017711667163998652,1.0932583678433345,0.3594860084646388,264276.19988834887,6.697998269015286,56989320.66733116,4.990315299296232,82791.35066944321,1.1441225286795218,0.11554428873183505,1.432029457556835,0.041639348066139246,1.0867897179181036,0.41490229502758863,488913.9631407459,6.478589122544878,59954675.99129052,5.0220771272026585,82258.5129957634,1.99162069807176,-0.00013407060442671421,0.07537735601783746,0.07632418246952909,1.0395020926957321,0.34964912790273556,783340.8851693578,6.540450761496948,83748734.8783378,5.608990492553166,91003.4022265378,3.2628679521601174,-0.00024222625656886165,-0.4368918391967087,0.12221885671484022,1.0195110154431444,1.2374091475504707,1343325.9036839502,7.70280672075472,251365992.2711392,6.978184679299382,110476.67955272029,4.491740297778863,-0.373568683548911,0.6361281254243121,0.21868705498899452,1.17076952327572,2.063716921252645,3784507.128738494,9.101441373073307,343578055.35393554,18.97814808989077,102196.72572959069,15.678716133756408,-0.13059339515594545,0.23555330683126519,0.584553732873522,1.093425719455296
S,1.762240176902074,259578.8957771943,7.178328623336002,8827440.78323555,5.395357371303999,23544.734301937002,1.483121796436417,-0.12972040901988638,-0.3377846211902722,0.043403297932839396,1.2444269941733501,1.5862787404398215,989016.6345322571,8.777058957885846,143556236.66256326,10.85260672301893,67765.4431671915,3.559492311447401,-0.23540819010106223,-0.413947797090469,0.1655238975768794,1.2960398752796431,1.4951111532641268,2943764.5444173124,7.707644612784591,108660680.05146731,13.620062431402989,61641.92727213987,13.856595069563095,0.00022483281288230783,-0.1071059465596873,0.4528159683104179,1.022544464089913,0.27148112157959176,3378957.1410861816,8.21106601050457,4786808.477903861,20.83215566695214,29330.57030587265,14.449843788137663,-9.765647745109116e-05,0.27714780090780033,0.5171218058938146,0.9993956056708178,0.2392371362780193,3424761.820702377,8.121492077548982,5103164.766140043,20.612162310566987,29958.11862472921,14.661718330485723,-0.0002252372372749718,-1.0802817974204257,0.5237085907118434,0.9998134498777683,2.6622699784817314,4232013.085168005,9.68056651334205,160998109.16837165,26.575227258552303,57673.12360354946,16.39908957773981,0.11623816939468891,1.5218645467847152,0.6540649510486624,1.0528279343709834
S,4.146160048956254,184032.75851434015,7.944956244663627,996000.6205123063,8.743666938005669,9277.19019291656,0.5932487185745668,-0.21475046899955016,0.32308258431231573,0.030429161665595224,1.308068382616656,3.6575784219858356,676866.8511439243,7.271808457040049,5790578.156001641,5.433472565063777,18370.632255252083,2.7119941420551625,-0.09498578141950757,0.2641366828702725,0.10831220224463002,1.13049745382834,0.6614429168304544,1441932.2786005056,7.670579501137161,57350989.98042442,10.001685307795881,55922.123656564836,6.525735904320235,0.00013888340026743385,-1.2184493769557363,0.22324741350528443,1.0227822014889087,3.8699953676209207,2403641.702353407,6.8282440860572535,5211948.845969341,11.08423852871728,19008.415307723564,10.508977300463755,-0.0002226092812467874,0.25136390857027235,0.3705334272996637,1.0100477343554723,1.6376548525532957,2793865.461019078,7.101379739710087,4318939.232436039,14.846483891363366,17878.025279147045,11.992099096900171,-0.0002369940387427215,0.9148124964687656,0.4293763328162061,1.0023517360543053,12.565553882217907,3854498.3708849964,9.079001536394498,9046674.885831019,20.541975233157164,18929.147790611845,13.220971442518918,-0.1020962526366694,-0.44499536650629956,0.6038834916921894,1.1071237319521976
S,0.9195349950175357,243145.38181267434,8.419192843462275,16080001.972764157,10.482157193230478,36927.29299360525,0.8474981693922383,0.096393271408268,1.1765735052019917,0.037840146338778476,1.2028847939716991,0.7238066890513247,612213.3998009816,7.452155919163862,59715178.86136791,7.294219507833992,59610.32984293735,3.008618501342446,0.018076911415099785,-0.4146321432675797,0.0980355898833718,1.0683942813621248,0.28792137664338435,879772.9877391905,5.680026353244425,15846974.696366305,5.750960943013535,53650.05299073493,3.7289919453258484,0.0001391390788498571,0.16283707671318393,0.136132102846329,1.0024848400124078,0.2644713175847267,962485.0845621183,7.750373574013534,12430569.292460013,11.365669848877033,46591.96124724699,4.110366121552356,0.00019155002673366253,-0.11553662610574689,0.14885479686914752,1.0012177937148603,0.27261323583115515,1067140.2677768338,6.2566432115843265,16928944.80776048,7.508142790799729,54218.173129865376,4.534115206248475,-0.00019187797909559935,-0.11524690001333049,0.16474729845764594,1.0013413174256016,3.2422630004681015,1923656.1638484073,9.302780514720013,184524249.44151923,14.366617879606308,91587.79647091987,5.127363924823042,-0.3125163744607579,0.05990118562012681,0.33694253676970065,1.6144354661223757
S,2.2545439088930825,157916.4653443559,6.7405399249255105,601030.7489686159,5.54134695740699,9618.959758247018,0.6779985355137906,-0.02245354786914556,-0.6648669196157511,0.02521063550353026,1.1012730026473019,1.819334261162491,373390.4403082025,6.867879054905477,3984062.2373817763,4.868675376246464,19369.708812061068,1.7373712472540885,0.0871347845125217,2.7806933989711657,0.0602772614867639,1.0816503233873456,2.525580481805167,677482.3320841101,7.894024864862624,3439730.4044594713,9.250479783216607,16720.88779256905,2.6696192335855504,0.000248953568102959,-0.4546025822825386,0.10572852583625816,1.058077462084639,0.9106097569870726,1183671.7000520143,8.4273938124137,15554264.019926095,13.045615339795024,33690.307758123156,5.2544886502318775,0.00019503197753249825,-0.3345164914414136,0.18223040460007042,1.0128435613560254,0.7092657800722576,1450852.0761076384,6.2990561867849495,11590449.659126887,8.42631696240419,39478.76707095702,6.18673663656334,0.00023897841410456963,0.8375659998208551,0.22417857665356858,1.00257759321599,13.800911086741896,2728605.030909975,9.266609812015377,13756418.785453096,16.110035810802568,17160.402359685384,7.457983890651697,-0.05009470043579094,0.21788220679361636,0.4514596867340613,1.3578864840957179
S,0.6168594531324347,92896.13582063506,7.856308487915816,3162451.0110799447,9.538992823698885,24448.001001262342,0.3813741762265072,0.6358257094959948,1.294445157476999,0.013618502159331724,1.120980605768111,0.3273691785573703,179302.17171121473,7.714948642648656,25544768.07498189,8.567144452409693,62462.928715718655,0.7627483524530144,-0.0018894144023713516,0.496735309237053,0.028177560435318934,1.0657156560465322,0.19700355679947706,292151.6744629802,6.215660667834748,19692827.803971536,4.630364892557405,58401.20878743932,1.2712472540883575,0.00014418721433041737,-0.4685703950356621,0.04529939631917008,1.0199109233124586,0.7794342949104367,473974.7271548546,6.584897842829184,10630036.915203413,5.498096156242859,36665.725362359764,1.99162069807176,0.0001948970984720739,-0.49817570618789997,0.07400562146013968,1.027560596893717,4.6390778060334625,1056112.7802722168,7.742215074054985,26157079.299763877,6.321340437194713,39260.54725241813,2.966243592872834,0.3839147048837778,0.357077895976869,0.18037161800030854,1.386010632514695,8.438367964594713,4425209.367200556,9.761036243125579,90946753.58409667,22.803450324522473,26912.51728435881,15.382091774469124,0.0320267265949144,8.623093395585276,0.7058176435338698,1.191234654013006
S,3.430660232733348,469800.10674211645,7.9005494203712505,5507166.455977655,7.129178098315046,16425.67641553043,2.7543690505247747,0.26586678935607344,0.7550915978046433,0.07761819505960632,1.2175290796343272,0.1389102901487734,1470113.5481392054,7.54935534982937,401589151.32780254,9.244465172771985,177026.5063534014,6.525735904320235,-0.0012770746245761098,-1.116779444158262,0.2278158326670157,1.0149720787241459,1.1980534103627059,2395323.1898252126,7.4558180546264445,24164225.942443177,13.403431638474704,49094.09990614907,10.508977300463755,-0.0016721705905550248,0.9953135927878414,0.3690186122752749,1.0057013986699155,0.3967688666657847,2659063.753425839,5.299318229777648,13782203.325154072,11.817994113548854,45401.042560316906,11.356475469855994,0.00012309176683897004,3.5742596864646616,0.40863061872909157,1.0005052234375642,0.43941169001052444,2793608.8263038094,4.93642325675388,7516133.407420873,12.337626495967912,37543.81354243459,11.94972418843056,4.298243340284007e-05,4.587266583991252,0.42895725412607594,1.0001813233959964,5.148668168552624,3360747.0698814685,8.890900752379025,42889867.001966484,19.55119827655522,46192.75928438586,13.30572125945814,0.1973260404264008,-0.40236560422833056,0.530369463778575,1.146972799914927
S,3.0327753473285406,260379.971939078,8.670115856043617,6207532.146077227,10.722604931726199,20630.048461503062,0.7627483524530144,0.13644122809622494,2.356772134126225,0.048966896483786174,1.5039719122421764,0.3586602888969309,1288297.042929182,6.88679842492456,234979015.3519594,6.285156685804795,130228.43955751753,5.5511130095191605,0.007072991966868087,-1.0796203688243453,0.2005500091936092,1.0245572498185203,1.068368221583284,2094484.2159025744,7.583089606987394,37995857.55072638,12.303469106002149,54513.83015922901,9.322479863314621,0.003360630745022699,1.9824737935769994,0.3206231671635302,1.0114864496134937,0.7008648666790832,2396786.1457690923,5.604580228310083,12755935.070684116,10.896897636211857,38832.33325316267,10.297102758115695,-0.00011466560696380123,1.4176786822687895,0.36889749684066825,1.0010972404918494,0.6059581736499315,2582373.5521401777,6.600150926344261,16659103.16587046,13.734466923930732,46391.87304260052,11.05985111056871,0.00015626788516059456,0.9152423066335027,0.3973838244015691,1.0008147054412813,6.444540511212055,3564520.1114701605,9.308862052691504,53710810.909851186,20.302326127372023,45173.34726198354,11.907349279960949,-0.007396978508451932,1.226354252618231,0.5649397964190349,1.1842701372076063
S,1.5419496514455477,872216.1064273245,8.923032931470875,122492195.14293869,10.832456682445097,55495.15249506179,3.813741762265072,-0.09041149557958116,-0.0581219012947618,0.14855793072976417,1.1969767776538207,1.7646043038281556,2536486.0569837876,8.686245902907922,203621330.57636958,14.882559611530214,75317.07934838526,13.09384671711008,-0.0003920162499415941,0.04014087676395972,0.3979323817617698,1.0686674154156433,0.3244348446353881,3493652.125423685,6.255191374621947,142917545.40529224,15.92780638291018,115106.69863176851,14.958342689773007,-1.6073993207741928e-05,-0.6538439866751959,0.5345599292764639,1.0012277362678688,0.23069234464674954,3780997.8082386586,7.686046593764572,89594794.05244125,20.734220040689664,105024.56003835898,16.229589943861363,0.00021139631489038133,-0.3022866113732694,0.5782477486987014,1.000010293262343,0.17722281392282027,3891194.3049313417,8.205084003027544,16361828.764256855,22.441341661780413,52900.0293031065,16.653339028557482,0.0002365866708084765,-0.8498913780723378,0.5931383098043218,0.9997272477389699,1.8490032804662526,4607269.1367798485,9.055161486276711,371751599.68428403,23.75792609423394,96131.60699544367,17.161837930192824,-0.05740826843848213,0.2340525188799849,0.7066685174206996,1.0547459053932748
