Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3
S,58.32667016983032,19.481322526268727,11419739.635107215,8.74008870846363,33475.767698522184,53.144467339682755,476.86306924616395,67.985947265625,0.011028946178481854,-0.5196888987039578,1.5980442978642986,1.1094000273087201,3.831651783179609,4072729.317959166,7.179346233761668,779536.0493262091,17.33992128913941,5804.585298010165,17.123642578125,0.07416053764861592,2.295421652255829,0.6661279535285007,1.3219125613178193,2.009457118390037,2854588.535611302,6.4506370430107225,3140894.543249523,12.233012636073349,10128.582945468665,12.037412109375001,0.01329271836252322,0.40978773114115574,0.4562280642169618,1.1722107909207429,1.0748352764886246,940598.5622401941,5.394470635975726,36115483.91492931,3.9055702254225153,46952.945470590654,3.5603613281250004,-0.4915926710503338,-0.47797204900069445,0.16583903110061202,1.496265880920757
S,42.68299460411072,17.787851399318548,11997806.552668652,8.6654101889034,46647.53776884358,56.911082954667926,677.5218889885102,82.566474609375,0.015260391552169957,-0.7786674727062275,1.6456107224545513,1.0946368836211913,2.419541507696812,3956943.630529562,6.381344798024112,10917629.20225768,16.99906620672117,36651.01866916765,15.5977734375,-0.02064704688653931,0.5409539651646877,0.6227593996715051,1.2484720830621483,2.1516580769048823,2117612.744912724,6.564005439554655,995603.3754968242,9.733622023459684,5653.6713244289585,10.511542968750001,0.16846900877000537,2.80012340261531,0.360306199298451,1.336952671574478,0.8486403810160452,796241.3609305006,5.172031358445217,46079629.41226341,3.4126164683417803,65970.10959634304,4.577607421875,-0.04894918308581598,-0.33264773921171775,0.14051585306043576,1.448563120559041
S,44.26379036903381,18.879443566904893,10373606.680448726,8.739604701308668,43315.30348029558,47.73384787099892,658.2460109888597,18.98859375,0.031756470146740295,1.083014899935387,1.5188211483797545,1.1602251304381594,2.944337443566609,3792690.9381808806,6.710535095780428,4368713.08635293,16.451729215142667,13861.850329905628,14.241445312500002,0.012910491745369962,1.7657355000170902,0.6071347781545262,1.2396255112536234,2.47984461396523,2548665.3470411077,6.5164930409829145,448303.3619556953,10.884168422975927,4850.646768964641,10.850625,-0.055241618764989085,1.2344454133200395,0.41510537352386706,1.2188561422207662,1.6802107010207576,922327.5814895954,5.339853842513365,5224223.347597087,3.8991074431582957,22964.91648701163,3.5603613281250004,-0.2527754019729013,-0.29322983355518994,0.15830086236562826,1.437130538042751
S,33.08063840866089,66.51497168733908,11532008.884081744,8.743358291314914,318.5902452446831,53.583066598372966,63.122648069663626,72.733095703125,-0.0041456974860227935,-0.840263536344807,1.6151129015740788,1.1051246752833845,11.348979912197931,3710093.1947989226,7.063096612448999,8847.219846387341,15.84340213424991,599.2535401319739,13.224199218750002,0.04820153047601671,0.3167123652378687,0.608340937688282,1.3355865131325644,2.1289658792582293,1538834.3735676866,5.310421287365841,1025750.3362361757,6.653057466572148,14285.868187485015,6.612099609375001,0.026746518088764156,-0.5153226525858541,0.2557897932481131,1.352647832050541,2.869933553088056,941476.2119140995,5.177072114016661,173339.71866969485,4.091498518800844,3001.3644313777786,5.594853515625,0.08818724482751132,0.18917603570818198,0.15846431475711198,1.2277374172011803
S,51.12842082977295,34.63099131652821,12217724.48167904,8.636395078034916,3568.954299443118,56.94559361142658,161.89312015436303,76.123916015625,0.0004399724184769299,-0.9400841318822395,1.664765567776544,1.0804221785132793,10.759427486454573,4617327.921033387,7.394887893796795,24502.205795574162,20.512236629864542,1039.052204125595,19.836298828125003,-0.030183855787987563,1.3376043573825047,0.7506539980357853,1.2891485648888896,2.4262176953170296,1986387.1914943112,6.260625251777479,620328.6454582774,8.555589513266407,5247.1416743546315,7.2902636718750005,0.09468853077174762,0.9217323690052188,0.33640076136219904,1.337854871114828,1.0526433423388015,1001385.1728394907,5.179838553324008,22074165.911560815,4.347553888757848,57464.25756757844,5.08623046875,-0.11838286271564136,-0.7149758128017081,0.16515415884282494,1.2921366146784108
S,35.72656011581421,71.35220627198656,11855669.441926884,8.682118997923038,224.46998291128963,55.023384218609344,56.13163801486561,75.954375,0.006570810704523438,-0.6934096962699123,1.635203178682135,1.092215770082843,24.67591000321878,4440004.740032305,7.523569819799673,756.010605296909,18.86997458390663,128.6998522870449,15.5977734375,-0.06899324344506058,0.6976066074158429,0.7172676981040301,1.3076126955134861,3.861920604015845,1603527.6742758562,5.702660231320896,131682.29014274245,6.770621944164875,4009.877541329605,6.103476562500001,-0.0735315822226345,0.9595685578550439,0.273999058336874,1.4225512110488951,3.456040137410745,983724.5153299094,5.232165485305818,173948.12584578004,4.290986093486721,4118.129464535657,5.255771484375001,-0.2565237441675091,-0.02169750937505599,0.1660858387412373,1.2709621023939994
S,34.77909445762634,18.748094422660728,9589674.280047989,8.725988937572374,39484.26457432672,44.78976931790901,611.8973347743212,28.652431640625004,-0.0035954521763005183,2.408224304861733,1.4278641283376505,1.1903496838686103,7.468841742108409,4890546.9122190885,7.34967831917955,112580.18217482315,20.98801028327563,1706.2189431604088,20.853544921875002,-0.03094287550194233,2.5331323371168946,0.7733778151992307,1.208079579060205,4.3456762556615445,2745766.294049256,6.330748685452267,101521.42406469934,11.72815141821455,1644.779624651344,12.376494140625,-0.03155534324586561,2.207652513649741,0.4399651162070399,1.1561327479848142,1.9058831380412753,498835.6921583081,4.800689114203276,4107229.117534256,2.247040286530791,23452.168394301047,0.8477050781250001,-0.504656897399793,-0.10949453402597076,0.10381182713725981,2.42461162886806
S,51.23014760017395,34.84304302435185,12213846.23397243,8.611439868937449,3975.4420819473758,57.633060308293885,255.07178247228921,57.98302734375,-0.01205803835294278,-1.0138870958915975,1.6803958123760219,1.0756179041143772,6.401468900141156,3071864.8011582084,7.080373070739832,158049.3946351356,12.74107963985959,2801.4457560145474,12.376494140625,-0.2155891654456714,8.564148851246832,0.551408909353655,1.6950687716992991,0.9947012380479262,1683389.1062750104,4.796259437504144,78636070.76504843,7.146671891894559,148240.6952830109,6.612099609375001,-0.0013693721290605494,-0.19569437611203622,0.27462344901145713,1.3332984770078895,0.932605564320324,1246643.4131257322,4.595856422315833,16932396.45068542,5.345491307698985,60573.51869522149,6.103476562500001,-0.17855278432781718,0.0025071101249087846,0.20025602418173133,1.1338253806162961
S,37.65838932991028,28.362244698070036,11409589.547447585,8.754133025133237,8467.40413540462,53.87263859763127,300.0941249442667,60.695683593750005,-0.02189508812885643,-0.49946378024344806,1.6122204999319834,1.1064402777646614,7.274205448427701,3898114.035383274,7.348949592652653,73675.11036471934,16.894267657513478,1262.432090391747,18.140888671875,-0.10642022622226163,3.07682333960416,0.6537812599858295,1.3827298348022672,1.7758882003021494,1891145.6882662785,6.194252011066397,1946126.3948652141,8.032352912703779,8593.494712732327,5.4253125,0.032022015563152983,0.7959859502979527,0.32325580061090325,1.3194245365686406,0.8922726011938593,1189519.0853757327,4.482256606471092,23014917.891219568,5.114207793465966,49463.51966317309,5.594853515625,0.06888120435329492,-0.8349585037142511,0.19093918529488157,1.1142874586019604
S,48.09753179550171,9.826711103777438,7954927.927061032,8.388697765955792,589197.04972553,35.24245185515511,4126.36507953914,17.29318359375,0.2363072402792423,7.169798038447281,1.268758158693374,1.3286436981109997,1.7626537200793324,3971006.822989508,6.6669862212940645,29426033.737892155,17.119716229927068,46811.67669092014,16.784560546875003,0.03549583546075177,0.9923353544801428,0.6281369431412275,1.1958116856947476,1.7839961972685126,2233188.833104182,6.442056990897366,3486742.583599737,9.273152739823878,13003.489548546248,8.816132812500001,-0.043566894562661766,0.22037889911646147,0.37419181105448884,1.2881785265234018,1.6574374704446004,842275.9608446129,5.359773723894673,3969210.162365501,3.5955389222060856,18202.491205850587,3.72990234375,-0.03840219498879187,-0.3909733719296349,0.15174639071492468,1.4423544268590451
