Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3
S,1.233710765838623,2.375073814274295,350074.75769270194,3.9770835839884753,425284.4290022605,1.481710756541632,6142.702665934736,1.864951171875,0.06937557994283572,-0.365793558298936,0.06742075845698384,3.8318053887187733,1.7522286072140107,2709129.107705111,4.999540237968937,3019804.449827381,11.648980950317588,17400.694891598177,12.037412109375001,-0.05092071937034166,-0.47914134137145137,0.4198347050865731,1.0323303185887012,2.0953161103684432,3773088.911496967,5.078057148615419,2628971.1988254157,16.16341584627816,11510.062045595449,17.123642578125,-0.04163450747296719,-0.05114997241829444,0.5788220824751886,1.018904837525179,0.7289852093589353,895843.9488308004,4.545234321893593,18215702.987806283,3.7916594584381427,41914.483832837046,3.5603613281250004,-0.25747394762056663,-0.76503866870488,0.14438174911358848,1.2061824582427247
S,4.851095199584961,1.1388992066629353,304843.05691849446,3.754346896847183,3506498.540197749,1.312589478867658,24469.248772221574,1.186787109375,0.03873268980920497,1.417729118054166,0.05547161852869192,3.5420966643767873,1.2102864378000981,3472638.3507254403,4.4590371505242254,7789410.243165493,14.885833988264915,33146.352468437166,15.5977734375,-0.01673452620869766,-0.14427789930295987,0.5309741579168399,1.0130647537288981,1.9711693440540674,4162500.6732632495,4.947207393429985,1181655.4605584193,17.838725684429857,8419.458302900002,17.123642578125,-0.022787101059907593,0.36869732252170806,0.6359415187899183,1.0130238616532243,0.8290129630737076,1070910.8629423461,4.545701987678823,25468894.36954772,4.5633871806312065,67759.57957452748,4.577607421875,-0.27181979988465377,-0.232917495651344,0.17215493923241093,1.1632102047468533
S,1.4102270603179932,4.813971763344119,372846.5225212955,4.182229126813692,49521.212999233954,1.5855722097251057,2103.5315850945967,2.0344921875,-0.11606696099562765,-0.3659282215944333,0.07748618995916719,4.053196072066991,1.446449268695877,3197818.7670851657,4.820689971579532,3247064.1419523996,13.718765650215811,15350.407249366724,14.241445312500002,-0.006407212232405583,0.013294980525659028,0.4907964920624824,1.017308726013928,2.2259838657469246,4177346.123493159,4.964330191362006,1956072.9359755134,17.899732586657333,14548.736736064606,17.123642578125,-0.0009723333317783247,0.33642040364858605,0.6377329468929226,1.0134580293159738,1.3993450446359188,940526.7371417137,4.68176249936579,2779201.1274173073,4.001287270632299,18538.44705467567,3.5603613281250004,-0.19711453736380963,-0.5074125604658306,0.15220737886967245,1.2561765428761826
S,0.31351304054260254,7.436615212485366,403463.12605486216,4.265995879895178,1981.8960575298715,1.6719386526536744,487.5855156317222,1.864951171875,-0.007078952289903098,0.31679874757202064,0.07229930886295546,2.2733224169753643,9.411768528586828,4381935.056805354,4.880842349547349,2962.9714729529005,18.647935924227763,602.1813881433673,18.819052734375003,0.01639141568641607,-0.6056499377115556,0.6696108213976217,1.0120458340296348,4.435729437830429,2780067.5912280143,4.646223211111735,36201.96634618536,11.912436220816526,1681.8563876727035,11.359248046875,-0.019850155032638216,0.03022953109394466,0.4294559607050302,1.0193931664948326,0.5675906123261938,1426318.3579525542,3.637575905720493,1870903.059958073,6.124975296876725,15431.37249034367,6.612099609375001,-0.016034793742500397,-1.255722026467084,0.22131961738100045,1.0257573634406072
S,2.52078914642334,2.1229124820930854,326909.7546722567,3.9902997493091887,108710.99290181856,1.4826348578187973,3296.2760304172143,0.8477050781250001,-0.18162789568569,0.5370293813680473,0.055736855865021216,3.836645715527715,1.6801604236767593,1706580.5903605702,4.556403192593634,1378924.587842639,7.298656869309116,14155.833005721168,7.2902636718750005,-0.02029466782337149,-0.30172188290026325,0.267123290638785,1.0587074939521066,4.85555224557968,3064947.471853655,5.2575155325235015,110688.30105047618,13.080644151099943,3730.9195520182825,12.376494140625,-0.031197133485505242,-0.10322207244489379,0.47525233442949766,1.040979597039827,0.7540750394059762,1005096.6973259533,4.1775384154947455,10524651.114635864,4.337741366565185,40262.55001409879,5.08623046875,0.034518337234376535,-0.9009763091597618,0.15776174952881675,1.0983165789657667
S,0.6123762130737305,4.601183764504219,352301.56731846055,4.077710635006069,2852.6286428767166,1.4921373940670843,515.7347647362942,1.01724609375,-0.43698076253696533,2.159945062705808,0.06213819732756567,2.4562467845919693,16.47810988436587,3816025.3105217693,5.35982268866394,588.5220986556875,16.37614525819737,205.85164275563426,15.5977734375,-0.00283483239794057,-0.14109686641988217,0.5852723450314793,1.0288285427078436,5.529832665124981,2335131.4779171017,4.600239037245787,9917.185388252847,10.022168222992411,1212.6518325203829,10.681083984375,-0.002750574778437062,-0.5463331271170024,0.3622041126920355,1.0311134804987243,1.4767106233450737,1319231.973323361,4.0393713452090445,388105.10473616776,5.661840289714569,7460.982972363176,6.103476562500001,0.02688671127757293,-0.8808305120589104,0.20451380813826622,1.0445865769150193
S,2.3160762786865234,0.9629809801929152,281181.6151706402,3.7264206487502576,2658114.819076789,1.2206938247466887,19272.07186284364,0.8477050781250001,-0.442719770635902,-0.14575140388170782,0.04964670562170347,2.8960599459720453,4.841050681482016,2533865.424402929,5.157833227853029,111128.70724323233,10.840261370675213,2873.056954687815,11.18970703125,0.13817575257853554,2.1388493466377314,0.39430026666388734,1.0480570365964166,7.363073016384826,5666765.474957706,5.575152629902595,42167.517445906924,24.25180954129811,1593.3873154969983,24.75298828125,-0.01741867082719519,3.6389501497766474,0.8518551365791259,1.0133487243949109,4.917363908051922,3875418.4464308056,5.214820996192344,86029.92372368557,16.610204731905043,2640.1094372990065,16.445478515625002,-0.021035824927870397,1.7796101336206176,0.5941677553575381,1.0221781688320337
S,2.255690813064575,10.509113731267119,344831.6127899773,4.302643286399764,2133.825449314271,1.493855089748381,510.7764995672789,0.508623046875,0.21703999303309698,1.7009195068488658,0.07295352398324703,5.220607113128751,1.0831917053759148,2845668.3166527334,4.401377248278362,2122523.638465306,12.209195617572673,11989.312421963297,11.86787109375,0.026124665680761792,-1.1807987382040883,0.43874315012203535,1.0181483585119806,0.4594499630642937,1327976.9449816842,2.986686649802184,13442376.953102155,5.7477132415522005,45883.9867190402,5.594853515625,0.007558709609344909,-0.5498613008787765,0.20567162569566877,1.0293537469429894,0.20523797622255835,1542214.883957016,2.471176458574713,106788107.61273727,6.57492624284127,192573.75570943553,6.612099609375001,0.006238424750278879,0.19903930698252514,0.23843821530867007,1.009247461387246
S,3.5194761753082275,5.6291593836201415,239509.25257594668,3.6153925492406844,13675.796639179645,0.9778317577955538,1453.9572867813356,0.6781640625,0.2175013730649319,1.6351444359915162,0.05582638915800192,6.490054307005159,5.787009357583702,3640936.8756867032,5.380385234774223,30957.65621318847,15.750341620361906,1418.9310311912589,15.089150390625,0.004387479580124833,0.5239097606290235,0.5558957477520208,1.0302404868792248,1.325120453007578,2445323.1196998465,4.453848329103812,1489382.4096861186,10.52800496326471,9652.077481169452,11.020166015625001,0.028758740217620885,-0.24158249199725557,0.3779488207700105,1.0234512101569624,0.37527341606978126,1289038.599434889,3.382961041096147,43790814.80027706,5.505844934146175,75694.88941696515,5.594853515625,0.037452596065308486,-1.0967750766156115,0.20088184622424396,1.0305487180123722
S,1.5081369876861572,3.0050068690655927,512586.07842612313,4.714373510093184,155125.37516270476,2.190403552142378,3203.8388469115575,2.37357421875,0.11896042314263355,-0.18511207226027482,0.0947516368495964,2.560428644813383,0.8870151902302198,3633744.9861656204,4.744881109802468,28221600.393658657,15.58533543933187,46020.79798195542,14.919609375,-0.02734021124126067,-0.5998495689166661,0.5578344192585643,1.0114060159337657,1.5018455410050338,4604363.6711233035,5.0475777402337565,6574899.55922823,19.70161749726283,20109.870099628442,19.836298828125003,-0.016293918811886555,-0.3429752215456734,0.6999522254699801,1.0101390076787766,2.204192249591806,1827451.5510590018,5.2801578824032225,2084719.4332186521,7.86338978914794,13696.645788209678,7.79888671875,-0.013019332791700715,-0.11747609683297933,0.2900102446887698,1.1136265090130042
