Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,pow6,Cent6,pk6,freq6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,pow7,Cent7,pk7,freq7,skew7,kurt7,Hmob7,Hcomp7
S,0.3682725429534912,0.8845145653580685,172301.21226150176,2.6738112053550185,177660.28194831853,0.7298116366987509,5029.252934148785,1.01724609375,-0.1144641754645606,0.3360534016471486,0.027536723966940697,1.1838438897720351,0.44161669334708115,494053.999170906,3.2669402875297404,9429097.410710534,2.0902482189526506,37804.23402256819,2.0344921875,0.031141504055289256,-0.14178699137303852,0.07790351973609314,1.0683044986647117,0.24388348908074783,783493.741354607,2.7039606887894765,13396150.810400724,3.317968450414517,42991.01850426225,3.5603613281250004,-0.00018693646683791673,-0.22872296373270906,0.12237527436932176,1.012993845333609,0.20940256918912234,927560.3220221673,1.5311205993184096,1250131.3362494868,3.9809526677230145,18608.72655282608,4.068984375,-0.000226948793868842,-0.4597625136435002,0.14330971160028266,1.0011128540688043,0.38993291167207544,1034979.4485307066,2.7417985654808232,3414172.6484081475,4.446594792098317,28141.131133022915,4.238525390625,3.961160973055801e-05,0.0506521420188184,0.16035441121547725,1.0085531051079497,1.3372893310123757,1622071.8025858442,4.423665000226573,3138409.9295733967,6.897452493047505,21013.011887660716,6.103476562500001,-0.00019944508414076895,-0.3310932741386674,0.25532472968175335,1.0532982352769533,1.148028344973672,2664152.9729266143,4.51310800046373,4117315.2053487045,11.470147032156714,18514.579710457758,12.037412109375001,-0.00013040965694924227,-0.5382830132000187,0.41236432311014193,1.0178896704367018,2.588058483410053,3890454.2249463606,5.751352462567128,7563145.308805725,16.69970175077487,21853.936002751372,14.071904296875001,-0.25766435757570005,0.9547835016837967,0.6040064208802891,1.0926820106593162
S,0.5155036449432373,0.37934143561916855,115074.28379271069,1.9350123053234995,207275.8377053426,0.4920403308159788,8084.624475226488,0.508623046875,-0.005932222050430859,0.8922036560843223,0.017631346278267287,1.091501066420226,0.35431841775325956,262961.8837007469,2.6312610770740874,5408226.628591606,1.1273269817955553,36569.98554752911,1.186787109375,0.087278668756745,1.4125659827077595,0.04141054500192945,1.0827039269945564,0.3949473380233448,488175.83506387117,2.719305497183661,5850720.547158645,2.077369279768196,34185.96835318592,2.0344921875,-0.0001050691105856978,-0.0130371623348009,0.07616336230520433,1.0379077088764979,0.3310989917606985,779125.3004002967,2.9974364075237805,5980979.151337465,3.3401434198055506,29767.21397975522,3.221279296875,-0.00024110167633575378,-0.4178889159810848,0.12142724510273387,1.0163184724610759,0.24579320589031603,1047112.1083543104,2.636566366660278,20593235.488693517,4.488149374690161,67733.42823904204,4.577607421875,0.0002438482845371547,0.4937676917547087,0.16200407292962538,1.0060572889225012,1.5324127657802986,1609460.9781192292,4.827745434175238,4178764.736003853,6.992659408094879,17785.532274304634,5.594853515625,-0.005550607665519162,0.6170242927383018,0.25548785621882136,1.0952941160476792,1.5871629860260228,3178777.79972709,4.911390534522082,3833418.491528234,13.695925564407563,18580.937261180356,14.750068359375001,0.0002230994099497814,-0.11792278773537435,0.49159944360621005,1.0236557675306122,2.2304686513052387,4133705.963604533,5.331952611728744,10162334.176773138,17.73725509230408,33667.23862380805,15.5977734375,-0.11053664384642833,0.30003253523454765,0.6388017985514828,1.0677459489717265
S,0.1874558925628662,1.7622245783699249,259578.90216063012,3.428925291743747,62367.864050006654,1.1079273467292778,2509.977340953634,1.6954101562500001,-0.12962826658335158,-0.3379389499229757,0.04340269181656071,1.2444526657440704,1.4603700113789104,956223.684111687,4.990123223358126,4811124.0655168975,4.0650093143232215,19785.676260536995,3.5603613281250004,-0.21397170788447467,-0.4028466075659356,0.15929792797643688,1.2622338574815413,1.728973573769238,2729286.5899699396,4.778529493247495,1481209.4278496401,11.68719707369591,11200.396489377006,12.8851171875,0.00024106056294308597,0.037486784291691944,0.4231775610306098,1.0252754677288238,0.4606442399049606,3276911.054882255,2.548808779175754,1308475.683943832,14.040080780399368,15155.698400217443,14.241445312500002,7.149898301256145e-05,-0.10392948227360632,0.501579612406281,1.0005387547993054,0.2715077594093069,3378955.8565274402,1.4931513704888484,170897.3768423531,14.438643363277132,8036.67402620785,14.410986328125,-9.790946081964294e-05,0.27671460109094026,0.5171216536105708,0.9993957429992117,0.23930444062767,3424761.0773794777,1.4789851174470503,225402.22138633236,14.654712470367377,8133.342428479837,14.580527343750001,-0.00022506136046784693,-1.0804180250693334,0.5237086319131824,0.9998136116067534,0.4430037932032309,3532047.1196755306,2.6032903456075034,1604969.5662174935,15.104349833258112,19409.337489967234,14.919609375,-0.00016289846912114988,-0.4617308507844897,0.5398986053702338,1.0005266387559466,2.8408273296087962,4399765.187127333,5.581747548734567,3913451.9624311165,18.859131414932865,16882.73627685007,17.123642578125,0.10797840436654373,1.3764311466619272,0.6770248008116085,1.042579516583152
S,0.44093847274780273,4.163653082249207,182595.37471001386,2.9515758356494786,1016.5258259134214,0.7885965294948935,367.52164140148847,0.508623046875,-0.18994037275935724,0.29923884196974715,0.030174434003502178,1.3075337884538116,3.656733810966588,676547.0249114125,4.164017758478261,16145.429706498488,2.948550841933627,1204.8151506481129,2.71265625,-0.08974435651238459,0.2526100579169466,0.1082781074935193,1.1311558265419912,0.303453246594123,1423795.3468648896,3.356886728336689,2036043.555143075,6.126170849218744,16663.871763538114,6.612099609375001,6.626735083029478e-05,-1.2610743653316503,0.2201440594333863,1.0152667109183244,3.0014401257525503,1908884.6768660818,3.479989792392816,7143.990776928367,8.209629302248294,957.4398497611935,7.968427734375001,-0.0002084062339339969,-0.2573440374939402,0.2946446314268234,1.0066946579747438,2.219880471084888,2415230.6919696988,3.355529865020877,6427.713408273428,10.267524706610136,1046.8458113651982,10.681083984375,-0.00016970035148600372,0.5296556947315127,0.37211191769159946,1.0037523566617694,1.324657122602428,2659806.098279601,2.4226826225306795,12449.9449707232,11.372923888621878,1812.8382389333033,11.359248046875,-0.00023319302649147847,3.6587008418085567,0.40878561968417493,1.0006089345383462,1.3388980374080797,2847873.168178977,2.7023910975871304,15464.442447360494,12.17380091552143,1444.2777433077697,12.037412109375001,-0.00022356942530682216,1.870850470243159,0.43720329066105834,1.0008715240289092,12.467768292226348,3850618.339068087,5.695864488208296,15606.21334966798,16.657426278709583,1472.1144584746987,13.224199218750002,-0.09366264545919749,-0.4338893424406316,0.602769394381927,1.103768732685481
S,0.265561580657959,0.9195369662937536,243144.85805984226,3.07367584398273,138418.74718295867,1.0474839845986896,4207.355226083249,0.8477050781250001,0.09638223117675782,1.1764466239453144,0.03784012704692973,1.2028890421352911,0.6333589910040803,571400.2427954247,3.2394075483200324,2226648.7119926633,2.4280932869288,15687.444456501873,2.8821972656250003,-0.0006579873621115159,-0.4975831960766932,0.0904532970283231,1.0600276636346042,0.3694313243424332,778882.1359624864,1.7614110528204854,396979.23939902184,3.352363077952303,11280.672470623711,3.3908203125000003,0.0003983331309966829,0.16142524161260852,0.1200149443097814,1.002566473968076,0.2770703992270783,883106.7608071859,1.9674137667986094,1054076.6592375354,3.7859925343365726,16345.266353936138,3.899443359375,5.5571439526174964e-05,0.07297601266428666,0.13663918468781666,1.0021368368689985,0.26447044103812173,962485.0655930467,1.8028405223524548,1330238.1063698789,4.117952968087256,18071.08496881123,4.068984375,0.00019153656397808493,-0.11551100466790265,0.14885478639906424,1.001217826642818,0.27261433382987293,1067140.6221355493,1.9511843076523177,1272323.3161663448,4.563297079118786,20137.649027735497,4.577607421875,-0.00019186447568399006,-0.11520852840407558,0.16474740884215816,1.001341392264291,0.16397056231991697,1200876.0044079963,1.9889024509970803,12429222.74831434,5.137599400379101,60536.46999922445,5.08623046875,0.0002067263128070182,-0.47099389476780074,0.1856417406648429,1.0014719135312682,4.081311361472113,2317891.256906027,6.0140682615303405,3146173.38405035,9.833675870888166,14193.649712658906,7.2902636718750005,-0.04288955480636771,0.011297744670073495,0.39257237385379873,1.4433399204207848
S,0.3122086524963379,2.7436871268749945,113958.08751482176,1.9112527367686103,274.8022110265788,0.49679398229799926,305.594717965463,0.508623046875,-0.1990754237847988,-0.49599193512592255,0.017967014010356438,1.1185016676980155,1.8550546553918723,255835.92090068827,2.590952929978743,2799.208399506406,1.0537115023513568,664.4755640809611,1.01724609375,0.04083979100257499,0.5769984611349299,0.040386281881944076,1.081307291754216,1.4407125308527307,423701.2504621587,2.462926862426628,2145.021690128862,1.8767993628983495,690.2016333969328,1.6954101562500001,0.00023832433107490183,2.9944515082644365,0.06685592544976206,1.0254200495619192,2.525581018728791,677482.2787569833,3.220451805666873,14023.194902265273,2.9003085251551535,1892.4780974989808,2.71265625,0.0002492482999196123,-0.45460013320158676,0.10572849426083737,1.0580773619746957,0.9106111637436377,1183671.7388710224,3.147758355057532,185849.3515120894,5.142780575305742,5019.64115731053,5.4253125,0.0001951778644977674,-0.3345144288491837,0.18223033449313272,1.0128436368969393,0.7092661436938488,1450852.0790762766,2.5751698270375467,263439.61929625977,6.206676608712921,8170.177502299413,6.103476562500001,0.00023896968086620034,0.8375762726041347,0.22417857365083865,1.0025775919921913,3.163795507741097,1822672.8370706323,3.6572448466341014,13703.011311939608,7.715245991951432,1657.8804842057452,7.4598046875,9.142232317257845e-05,0.3636184735991388,0.2823203352019103,1.0139446291512344,17.225587372246963,3201159.505315868,6.019358404367595,13939.220130601398,13.810754241026197,1409.5056710928172,10.681083984375,-0.009842251700878922,0.41694334878009,0.5154116617297211,1.2496163037167696
S,0.215423583984375,0.6218971836535239,92395.01093218457,1.7742998266929573,30175.638682355464,0.39318401732987024,2779.8204795154843,0.508623046875,0.6719749027276308,1.4551959260616627,0.013510230813468728,1.1206166089085154,0.31436111391446064,180026.06929828555,2.053476724280772,2052746.100591701,0.7651081203803224,21814.375481739295,0.8477050781250001,0.007961275695407487,0.2719483214407634,0.028205486238202973,1.0644495537316305,0.19120069243655088,293229.7601626368,1.8914552427332887,1246063.2786750565,1.2718498456670466,18359.463455323337,1.356328125,0.00020168398950364563,-0.43115839249053556,0.045490493554954055,1.0174831763023855,0.7482282052184008,475762.6998645165,2.6188436409983042,137195.9996169326,2.0355807123832235,5198.543421919128,2.0344921875,0.0001959671318038212,-0.4612413292411883,0.07415187142558967,1.0249114310080787,2.7695396493008686,846393.5938610471,3.9911610747500808,333952.6584433705,3.6409244193926784,8242.895636410323,2.8821972656250003,0.15327015408731648,0.1469920797928923,0.13717141927747584,1.2171085318725992,3.921358582957154,2206655.980173377,4.583355754130015,68000.20081460982,9.442744918213881,2183.148239835677,9.494296875,0.0001967569893092074,0.9684097811216859,0.3419546724419494,1.0266901978024938,2.5026985630362346,2819274.524434518,3.997699138149272,89121.66470154916,12.037930768787222,2510.294766274985,12.376494140625,0.00011167890923173147,0.9147459642738922,0.4339419228695686,1.0066663844023087,8.305306816967978,4916476.127045806,6.817029823708931,344961.2677741809,21.131955383152807,3161.619520468653,15.428232421875002,-0.030682185619132548,8.30016241914935,0.7649248424787946,1.120807508756381
S,0.49294304847717285,3.4306634776223874,469798.5059315148,4.13118640203763,16058.754170073764,2.0350544895656477,1304.9293738376496,2.71265625,0.26551338904369903,0.7536567595455881,0.0776187441860962,1.2175254891053522,0.1624801758911656,1462221.300016874,3.2769123087518,164476323.31351346,6.251195161231516,194532.4104520489,6.612099609375001,-0.001072232135846309,-1.0417998182540085,0.22647777535866306,1.0119472017211293,1.5942633432989337,1892787.0441859656,3.3906369807743766,125052.18298793539,8.098876537385628,4247.559926880911,7.79888671875,5.8288711542124966e-05,0.45125564000152574,0.29236836638153324,1.006180757748248,0.7991889924948868,2430004.1164451973,3.295270149076687,139833.30973426995,10.331377027568504,5040.399262769977,10.681083984375,-0.0014584399586786455,1.5176968114565499,0.3735844235673736,1.0027019627823792,0.39677377468654584,2659063.6821659002,2.3223974453934453,662785.4870986831,11.370882943177476,13217.767666441126,11.359248046875,0.00012331317624007188,3.5741955751322383,0.40863059214204245,1.0005052078504504,0.4394176760456299,2793608.6405907497,1.8834397680434043,465843.7492761492,11.943373751531624,11272.862393413581,11.86787109375,4.3151814356042426e-05,4.587182087837884,0.4289572249450971,1.0001813121896814,0.46772928013568665,2917362.13734097,2.2779895971692574,562655.0305979776,12.471439708079709,10431.887443562257,12.376494140625,-0.00014597505638248577,1.8612435011275847,0.4476876198423939,1.0003661302042126,6.977169418023501,3566613.5398596143,4.692837647056324,682569.3652316655,15.277667940376856,13427.499930542175,13.224199218750002,0.21594653747441828,-0.19139356098747795,0.5616936316804992,1.142746213534604
S,0.20119714736938477,3.0328090330566417,260380.31438869287,3.76417320228939,19858.672646074803,1.0915107684650684,1662.5840541025777,0.8477050781250001,0.136099412308631,2.358037030636323,0.04896801839057576,1.5039702625028237,0.23402679811343632,1270265.6129534836,3.2974866314438858,45635695.1054011,5.44563870566358,75964.5792293642,5.594853515625,0.0013296069570194842,-1.1419426549375364,0.19703961470020576,1.0159849068303952,1.2074532739146013,1731714.517195361,3.472661179896123,166771.3941789409,7.348577829899634,4527.259422434177,6.951181640625,0.0012157052732285607,0.40210386884653904,0.26901821716715807,1.0089682894126226,0.563010821895863,2175773.583847949,2.7002177238590277,604759.8290392084,9.386032165579657,11610.043058272273,9.324755859375001,-9.977344608334014e-05,3.9991972725617604,0.3346814902183351,1.0019352998086348,0.7008682145023194,2396786.091788462,2.6776938746319168,400264.0643016117,10.239325910347642,7833.745039358863,10.1724609375,-0.00011459938650849488,1.4177257387720763,0.36889747246166904,1.0010973018671803,0.6059619259134281,2582373.48164472,2.543552004939791,692969.439797494,11.045333809082821,10737.427570580978,11.18970703125,0.00015632454091416885,0.9152747302541075,0.3973838634231779,1.0008147574493422,0.850813055543386,2822369.3499712525,3.0520565170034644,360258.6048963186,12.059278168629275,8397.919463237184,11.86787109375,7.118184653485465e-06,0.9045412646626887,0.4332712639122819,1.0015815680681401,8.638788445042103,4151225.8267330574,6.24092678564988,80787.61684063586,18.030409231234774,1839.8734574771802,13.90236328125,-0.06110204486558185,1.014815130934382,0.6431416942551161,1.1279673114730746
S,0.33011698722839355,1.541958334628751,872215.748183189,5.017782628106844,2596895.6642174497,3.723249073614602,13457.655486616504,3.72990234375,-0.09037312291579755,-0.05809198845729968,0.1485586644560311,1.196967690328339,1.7646325390596276,2536471.990357152,5.346534941103065,7528638.746805322,10.70571054437478,19215.901956812628,13.054658203125001,-0.0003923074062843705,0.040129504539049954,0.397929203960352,1.0686671817995055,0.3244690424741104,3493648.2652703007,3.2241116531601985,17053760.48277527,14.950567452341195,51695.74698868538,14.919609375,-1.6132915075550094e-05,-0.653823420385375,0.5345589967290838,1.0012278879950185,0.23073284023761897,3780995.073341081,2.5372086846032396,8698926.708207266,16.150681950521548,44104.291211732576,16.2759375,0.00021135673292732663,-0.3022502866509522,0.5782472187704943,1.0000105868750193,0.17726550638441171,3891194.805797081,1.6513603788666626,1696257.0124353406,16.64482001111977,23590.35407919305,16.615019531250002,0.00023659442284771525,-0.8498534983525423,0.5931383890819817,0.9997273902272719,0.2784059350963968,4029039.767559258,2.9176641890521084,17495161.60348246,17.186452793907648,50783.42385828604,16.784560546875003,-0.0001142204608105261,-0.48693029446404523,0.6137115955035723,1.0007872880975905,0.5569712920370131,4376819.4004953,3.4059579378424,6138493.421330595,18.681363941255803,23952.64796547762,18.3104296875,0.00013132390340549394,-0.4888814584721599,0.664642789354674,1.001093026951979,2.891040265089449,5248847.801427805,5.473573113746174,4900039.771695419,22.436370182257928,20983.675663191367,20.175380859375,-0.007323107053922472,0.18230245309146254,0.7948317389445556,1.0391645745641203
