Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5
S,7.913904428482056,1.9733268581320216,285472.0464853612,3.773815130044675,228095.20318443608,1.2190288562206926,4586.895426869102,1.01724609375,0.050788323020685304,-0.3589431748532417,0.05174605791291117,4.517117181109557,1.4453315864407117,1554262.2311650408,4.454437949753086,1526207.4218584013,6.6065480440297595,17275.426880004663,6.103476562500001,-0.04374914930792837,-0.3760095745073948,0.24459047578120016,1.061988952163354,2.714153528871131,4342763.540435455,4.88287325495927,619457.2942568942,18.595770293415466,6655.34887212283,18.479970703125,-0.02014688487833383,0.0600333546498959,0.6614605482855442,1.0118162521057017,1.0933425889312796,3411625.2450173954,4.31746969358496,3696196.6837797835,14.621048520654691,18436.05212196065,14.071904296875001,-0.02245674351741558,-0.7489931470249465,0.5230128658481557,1.0085098576635516,1.336936865754356,2688507.6171786133,4.425804701857517,2170870.2120182156,11.552927277800537,15720.461747192507,12.037412109375001,-0.01771093254499314,-0.6310448627757137,0.4155485590666892,1.0168227059274084,0.5092082933070194,788201.4833095528,4.101421752034209,17874568.502953712,3.3223994908623187,42259.93962051514,3.5603613281250004,-0.012112301947480971,-0.7851775128464737,0.12580244805750765,1.1175016410994547
S,6.671719789505005,0.8917136877930879,244163.21658561114,3.3880224340266674,1848981.283462174,1.0662727193880468,17472.20029276362,1.186787109375,0.09423291947179938,1.148190449242854,0.041824360230581295,4.473126064134092,2.2201089997840433,2473868.1687908364,4.7853362146052625,593252.41563312,10.520398816316478,6391.764002661995,10.342001953125001,-0.018620459745628672,0.47156764432243214,0.38355815940634247,1.0311878536916843,2.2497223018919916,4401643.627557267,4.8264624755022165,611562.2706295799,18.996295435976524,9631.028719535527,18.98859375,-0.01083378957531159,0.019213511711190456,0.6719042376619456,1.0104023995020939,0.6828151092862582,3635601.1300964598,4.081152110734904,13186275.300537392,15.537993183458589,46308.20455899155,15.5977734375,-0.009108442800146973,-0.33140605790656785,0.554378693222497,1.0053141185400822,1.0576168717869685,1321350.1026878431,4.206043974492056,3376110.018671492,5.630312122610238,17417.045822981163,5.594853515625,-0.04127844774248776,0.141965687691068,0.2071467456444813,1.065448957036138,0.6956695140073829,803474.8076459373,4.1908917991677335,8851269.497181457,3.4548650419071985,28399.8474300277,3.221279296875,0.04232540660460074,-0.4676938983292809,0.12810852016429153,1.1524284201600203
S,4.822743892669678,3.9089393220239614,322436.81231394096,4.033970892153608,35577.380110479295,1.376345356889738,1776.8300115337613,0.6781640625,-0.11798933204830643,-0.403690183515514,0.06237393953051456,3.8205541307294317,1.0952248427764388,876945.9046496062,4.443918604986611,2951147.1527446797,3.7177218864983756,19499.1101220566,3.5603613281250004,-0.1292223310724424,-0.6174763798508236,0.14041899981475914,1.1546043965072261,1.2912972656917832,3964362.6144472584,4.198055647661568,2211275.448027717,16.961699762195625,16404.600908195203,17.123642578125,-0.0003679856401558853,-0.33125492844970994,0.6046781354539124,1.005130185857741,3.4676529465617474,4859777.589378679,4.85193665168776,288944.6689807226,20.76457674423072,6740.894343047356,20.005839843750003,-0.0024013043911638022,0.19175093350558647,0.7358700656731425,1.0081208944063247,2.920951157362585,2359046.3412424633,4.969662580916158,187328.73202786292,10.067557990343028,3478.9953616079824,10.850625,0.004141708492225683,0.0295438003115307,0.36705601388807796,1.032095658901488,1.0037347319832062,3273795.3184452653,4.2282071074191485,2846022.8689057175,14.039952263552637,16455.409124261674,14.241445312500002,-0.008323514390409731,0.04997400115817552,0.5015451667312412,1.0070279938818947
S,3.2731714248657227,7.753007214461718,336222.1755232634,4.042891295893754,1249.0440193891886,1.398328423241867,343.73960829631903,1.864951171875,-0.038773548882128195,0.49029793716042924,0.06044299882839851,2.6366558633231545,3.9886294120555035,2522406.591701166,4.095919609780299,13511.34109353748,10.889037847217724,1346.4164570111657,11.359248046875,0.0025463101800503583,0.1553181810426123,0.3888108952317275,1.0121665384719305,8.662545173492967,4467936.27444842,4.64672534197727,2703.4598491736356,18.99432011151778,582.8906303584735,18.819052734375003,0.010662991222432729,-0.5324375738667602,0.6812877473173929,1.0085402799331804,3.934793225767524,3066518.7083894694,4.102491011465716,13501.90218773401,13.09766631336214,1454.4841136673206,13.224199218750002,-0.018643736792854956,-0.28829607202095753,0.4722434988874995,1.0091899757661402,0.7742014834568656,1523269.3664930898,2.876431589138867,1010070.3418333041,6.477604980236679,16310.144514682004,6.612099609375001,-0.004321506600253872,-0.2594951164281958,0.2361872320677056,1.0092177893736256,1.2613709475811012,1261274.375286151,3.0484168903888027,318729.14832236886,5.4814546693255926,9167.101512118174,5.594853515625,0.014244673369738432,0.19298320758374388,0.1952381985797365,1.0207856127570607
S,5.655473947525024,2.37569824850907,231877.19820451224,3.542576757338195,35680.10356131379,1.0362786561396948,2648.5434384006053,0.8477050781250001,-0.33458083942783506,1.7803271297375955,0.03950611223765683,5.760367279187864,1.463635433797047,1778641.2260156106,4.173678883551893,935829.1952601898,7.597974115767112,13001.071036361525,7.2902636718750005,0.0035484030871072735,0.04720945515800423,0.2765613504821734,1.030385576601233,6.895234361542314,4107615.6024646834,5.228980199807083,20549.730570571926,17.700004648261217,1108.082124325705,18.3104296875,-0.010155364755369083,-0.019842909654051333,0.627425180439326,1.0189191898291112,3.162923583503594,2779062.5647193575,4.7604188486957195,114856.06499397219,11.871023481596,3905.1801426451507,12.376494140625,-0.01228971958142095,-0.32619557097225504,0.42960478690620596,1.0229125364836897,0.5197374813523533,1181652.2689694671,3.3491561262258767,13439086.305524422,5.063870615279398,60008.77773446679,5.08623046875,-0.045896629374341406,-0.5959698761941024,0.1836031256621538,1.028489237566083,0.9304061310623319,707368.2176237355,3.969217373260555,2106936.045641574,3.0058151471538563,15349.777265938663,2.8821972656250003,0.06836166137554286,-0.3849911062576976,0.11239412722246532,1.1389225430958891
S,1.947059154510498,4.520264440454631,307653.13524607295,3.8035734133690036,1885.3317780904927,1.2328080213387462,468.54911195827754,0.8477050781250001,-0.287326541696094,1.9595748192541285,0.05366236655018284,2.3369848560545483,4.7193412118371185,2380194.8699908876,4.238194059942451,9166.646373289239,10.214314569385401,1246.809042282999,10.681083984375,-0.005491761399001752,-0.5342792710159281,0.3678507781910419,1.0176202285414069,27.369375275054253,4966874.166640917,5.408394443385808,97.98833765032073,21.273605721899465,82.63982379538545,21.70125,0.0006813937881395969,-0.1154349183083685,0.7521986784506973,1.014952583991201,12.103913697555317,3517318.510816445,4.922564146352075,590.0081811567738,15.053804214403574,219.9582243732115,15.428232421875002,-0.004458307810710415,-0.0006183408733195783,0.5388318980532973,1.0160667069045024,1.5315492470671859,1455066.0279522385,3.3735744910712686,267617.6129925813,6.221636937175608,8064.487091506062,6.103476562500001,0.02080196344977032,0.18866570641795954,0.22567239388885735,1.0182020817239024,2.6741345557677354,1078588.0435328765,3.6796527926834672,62141.860954498894,4.696299880576052,3651.410425301917,4.9166894531250005,-0.04144102814655983,0.14903029121531297,0.16858384151799527,1.0500497025782511
S,4.538130521774292,0.8998881205587128,273324.22183813545,3.665799869148974,2565376.181479782,1.1835473550543079,19038.40268024742,0.8477050781250001,-0.42431744593845566,-0.1687113375266991,0.047534195816180555,2.174021487594525,5.871695238483169,2219393.004917308,5.103933279117756,53461.514752450494,9.518358975133388,2178.529854757488,9.494296875,0.15283144035814164,1.9455042130566822,0.3468292211424526,1.0509631665499415,5.475290248300538,5587355.869474263,4.969667192758582,31655.386819843076,23.91974308014079,1349.3792653341418,24.75298828125,-0.01686803256904981,1.7289563813796756,0.8390668344597689,1.0059324722796847,9.209188552449238,6952041.475110277,5.276557149275229,9017.865571226523,29.757411709939074,812.907136074308,30.008759765625,-0.012064837152605281,2.3420891797325982,1.0259501737205252,1.005769031475641,4.810999084445675,4456326.196481511,4.862136265384379,50187.017269473305,19.07754891963394,1707.9171930657449,20.175380859375,-0.01843153385716053,1.859336431761582,0.6778837345147308,1.008865851717299,3.85965005392209,3317914.8439659365,4.8334696742122185,84717.0509110542,14.178808067571726,2511.215512812405,14.071904296875001,0.00855767233654342,0.8471371965360794,0.5107585069259943,1.0154116242082072
S,8.498890161514282,9.497153499150388,290636.1148826933,4.087953244890551,1655.4337464229068,1.273714632563242,499.8510173358375,0.508623046875,0.1594775248094027,1.6445206893320021,0.05965889766296875,6.413534256753065,1.1500078648479948,2602120.016820496,3.7863178777126194,838098.4837186454,11.292482978638986,12314.012599549953,11.359248046875,0.03396663455617113,-0.19674482081501354,0.3999091742618338,1.0112870116969248,1.551281173511376,3096556.184004882,3.761595776345633,830145.8277484148,13.18582241244407,13391.734975027299,13.224199218750002,0.02692248153207282,-0.5830532105283708,0.4763717792260135,1.010561494053976,0.17445964374585285,1557195.5614149857,1.8247903298020605,87078029.69386767,6.658227179047131,186617.84238733884,6.612099609375001,0.0012651941517181206,1.434674120891959,0.2405708971890866,1.004566377374321,0.23996207116734658,1435761.0324103732,2.2017706994761608,36102053.93505647,6.1396319305459555,90111.72683003251,6.273017578125001,0.008339566178163374,0.6873704213088963,0.22209702145858146,1.0089436248569823,0.6242516046318854,1250842.569270652,2.8427034225183068,1930464.5188454555,5.4182840943616775,23613.552327510664,5.594853515625,-0.004951924796864113,0.32975044156882083,0.19333775991216368,1.0293858600931056
S,5.742754220962524,4.407252622235598,203938.97225938324,3.3914748167565256,12191.801218776129,0.8522263797088626,1392.28072586826,0.6781640625,0.24378293383589636,1.5943939776415652,0.042583120061488726,8.384374024738008,1.0992619863282964,2253162.651133779,3.787568599277039,832668.8607315213,9.753576910784219,11019.168964791572,9.324755859375001,0.00987463687963641,1.022296545221982,0.34696345587931765,1.0138289340170321,6.1207640799282474,4175247.9803167325,5.02605827007457,26414.612535393917,17.839113540861348,1784.201001896751,18.140888671875,-0.004523121760734473,0.7966974921844665,0.6381676646082483,1.018946706201281,1.692921940574366,2806636.740027799,4.090893343318707,475351.4871677232,11.915576369917062,8225.98404541393,11.86787109375,0.012544982389605983,0.4372116080069888,0.4333677864720212,1.0121615662239696,0.29040514757699176,1219813.5685450179,2.7891517558602326,21801604.237323876,5.260635383847576,72593.93500199598,5.255771484375001,0.025580326997200004,-0.23393313872426535,0.1888446131681667,1.0188436014055149,0.7197361100208611,1416775.7343981902,2.992631850990254,3599888.1576585276,6.017981509690999,29319.53215637933,5.933935546875,0.013666451987954891,0.5511984307886197,0.22104816975296984,1.023790317959418
S,8.93991756439209,3.03389628122016,388627.68869510747,4.298175057531987,81731.21948534869,1.6505399497045374,2703.0782174615315,1.356328125,0.11334860494153064,-0.2911608512458024,0.07229662081517345,3.289720061383506,1.4742024853143203,2844056.514774761,4.735842296699368,2637418.0159678473,12.12169032177636,13619.528297241844,12.376494140625,-0.0039559788381276625,0.13533125556889702,0.43721058418148884,1.0184289044461698,1.003961202890149,4332397.864661116,4.436940729800985,6737825.216620064,18.535608962673788,22889.62109318876,18.3104296875,-0.008072967903387527,-0.6552251150539146,0.6597093742699524,1.0042072062157725,2.2993944297244333,5225644.700207382,4.915045030227609,950035.6453666996,22.375042848204266,7982.136424474365,22.040332031250003,-0.003405316348898357,-0.4388030149722182,0.7884370303787811,1.0069403661015457,0.6638616600645673,3683683.0673357784,4.225492964177887,19673341.906048514,15.776390529788628,38069.12438548113,16.2759375,-0.01464031599903143,-0.7857570727635745,0.5645572453152646,1.0050668662623188,1.8788587092340188,1241302.9313930708,5.089374794067226,1221735.3576902305,5.401630252101944,7353.462185998217,4.238525390625,-0.09213666855569205,-0.27788655747080915,0.19949134954060063,1.1587582233950287
