Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,pow6,Cent6,pk6,freq6,skew6,kurt6,Hmob6,Hcomp6
S,42.85169720649719,19.67636168859725,10882487.43838448,8.783689721594827,34819.23081706262,49.80811613133264,535.910482673701,74.089423828125,-0.037386945613176785,0.8641982560001855,1.5570341014101952,1.1410932038296788,2.997251544953348,3609747.371290357,6.753767178210084,4643812.269546136,15.584312711930322,13850.934343652994,14.071904296875001,0.08483108420137256,1.3447942784029658,0.5823599656070125,1.2759749680119576,2.2392160911878025,1985686.738413199,6.539937189318372,1279094.356136608,8.506853775247585,7738.941655125772,8.307509765625001,0.06775986532075048,1.073099446464302,0.3418999231346975,1.3265932380059524,0.795116613245126,1026026.6698249481,5.0721887268180454,5468767.439490682,4.709335460606512,24768.39135387911,4.238525390625,0.012914318282716258,0.3341724463296214,0.1685338304892385,1.2774994457798288,0.4785018670297907,593961.8835145405,4.114935725662108,13923992.627864663,2.561009268038265,40827.259985444085,2.2040332031250003,0.056742881186985214,-0.3379814957089633,0.09772251232326155,1.1720714603824998,0.3795576875352881,234034.27744312014,3.3993120203399263,1015106.3118517699,0.9704957407735397,11196.68025684563,0.8477050781250001,-0.04996722008257465,-0.012725617394576005,0.039974169490280036,1.3648993466689032,0.8040918039835112,73873.15069366046,2.571533674578571,124468.18357126121,0.4079425078697746,5200.229983312581,0.169541015625,0.26447735897009617,-0.3376321319715565,0.016448138620473018,1.6231184934766008
S,45.99832463264465,14.511104293235647,9823662.924582439,8.748051789822622,94834.05593843244,45.40016299429039,1071.9181026269569,16.784560546875003,-0.2207791953763971,5.040746742589567,1.4679318144010913,1.2073489737468606,2.355556178751991,3908271.623041593,6.558448414725197,9616923.909357289,16.761713469464148,32535.697600550495,15.5977734375,-0.021242569822972103,0.47190028266184525,0.6175343826995365,1.2495319435716936,2.1980396636641726,2384200.879764931,6.440810322870927,926862.0659847877,10.068710391914147,6427.760153994104,10.681083984375,0.10066011333239225,1.1797433105505029,0.39313794744210945,1.227214214212716,0.6594487255292283,1053968.298241697,4.980297669698947,20675406.91808722,4.517919943760249,56194.238214875644,4.577607421875,0.005443935328546501,-0.06731734047860449,0.1747427352022667,1.23137059626184,0.5057628018759944,515866.9975628696,4.28403909636109,6274209.670484779,2.1616808727936676,24965.225496319723,2.0344921875,-0.14487141428472963,0.07745389569368832,0.08907250597865288,1.2572801514803509,0.30930547063944935,267311.7504981694,3.0023763626020212,3515825.480588924,1.1323433328621877,27178.903406619513,1.186787109375,-0.15206982005967065,1.062671437678505,0.04319248353357997,1.183626714677644,0.4421432368070418,107043.657493359,2.4592445313702025,363518.35313695786,0.4960691192843802,9247.804132271081,0.508623046875,0.30693254463878256,0.002267193652407684,0.018185132241312664,1.3442533480905685
S,53.80866503715515,16.28062665680013,8795458.271762023,8.651062841378257,76466.45058035495,39.64343550124034,1198.5089577569706,14.750068359375001,-0.049177723785963266,5.076727422284911,1.3715892839649395,1.2633440249387566,3.005135494674666,3833968.986103585,6.723844910464918,3482806.495867775,16.622418070516904,11270.856207525256,14.241445312500002,0.009567834132070189,1.741789452053938,0.6137839632524694,1.2571366097909658,2.9506888685207957,2544770.588651543,6.35833119211616,398527.80249789974,11.02020298610884,4532.954710096833,10.511542968750001,0.058234863167000335,0.6037493461282368,0.4118963036532325,1.2276068045503015,1.4465512459506171,1165743.0131777623,5.427126943773258,814346.4188864431,5.132928321696297,8105.487553141934,4.9166894531250005,0.02386501398152597,0.12996391031158927,0.19245736898612548,1.3258516460858716,0.6479657333449272,647429.6798094069,4.446369290568075,2175697.1401176997,2.711381700841414,12043.439628064303,3.221279296875,0.012220512152226509,-0.06664920541878505,0.10643570535030353,1.189579997293753,0.7224707546947965,350572.6591328088,3.411750745170409,217263.66011432596,1.528168321863837,5843.494538955365,1.356328125,0.00044007229126239713,-0.027108015697313803,0.05713298873599241,1.1605870813522898,1.0070954110282757,93362.69724376235,2.3593430626368845,56182.05165380035,0.4126786427365342,3648.763228841639,0.33908203125,0.32661218203431186,-0.26685785030332143,0.017319104350428383,1.4193994940439771
S,48.00326466560364,67.73088375544653,12324852.887313858,8.613276965987064,271.20771396750143,57.95158095662732,66.35399245739627,65.78191406250001,-0.0077942086742009715,-0.933113010875998,1.676676970066218,1.0782852261263625,15.833418750187464,3970001.6587687167,7.334272373457173,4778.67901721725,17.101714040336088,402.6516029961057,18.819052734375003,0.009314792235619629,1.4223899282767967,0.6602122625610733,1.3943206747347918,2.8287450986500247,1725436.2931607068,5.687170478328654,497769.8447513131,7.340451555245994,10296.973399893335,6.612099609375001,-0.029311900705754,-0.015280500280953735,0.2891233074789901,1.4275807073211444,1.2365543389115212,1242714.6950495536,4.7716226051871375,304194.8363662792,5.3461196158212365,5902.732447588796,5.764394531250001,0.008713391510496335,-0.6606425687863027,0.1981772086030968,1.105793298178667,1.9450938703663216,588421.1212888771,4.196755093365667,17362.102612161274,2.5384940635202127,1230.5520760431932,2.71265625,-0.028719462356673445,-0.02578518132036045,0.0960783890288572,1.136330372570936,3.1054248840665712,231869.68442453333,3.4865039711681294,780.7247320650177,1.096883407536673,326.655068382447,1.356328125,-0.34137145323551804,0.4223339676983535,0.04042309595895924,1.329845210055835,2.394569825437334,92273.79564106396,2.4892014959576474,721.4842141993868,0.4251897123733305,351.7208604640226,0.33908203125,-0.5427138408989949,-0.39360047185892366,0.016761253339091575,1.4241393850073174
S,50.87131929397583,34.1682087429785,12128820.299430367,8.673573143623797,4224.246553802771,56.55063581344705,173.10603700995654,66.29053710937501,0.009669581872403979,-0.8260458808193079,1.6624971718653994,1.08356429015346,9.44366915065539,4271543.747198811,7.499589123382351,33350.300932571474,18.205817612863385,1008.3717754103329,15.089150390625,0.08202768264559493,1.7392857735873477,0.7047377581608257,1.3357716304407379,2.1131686673010988,1748169.3807568508,6.047058256026336,2396886.010865987,7.363416279607755,12379.954863638277,7.2902636718750005,0.06707925333092295,0.7959915315297801,0.298623700791301,1.4088382013503125,0.8104165002528962,1012185.7842096493,4.970332233450465,10507353.808090374,4.305756591993564,40004.30781051953,5.08623046875,0.021957997605720484,-0.6196996601785991,0.16387628353240125,1.2300053722480175,0.5543096971468919,464536.8189744022,3.955465959891916,2030356.4531676203,1.983217408707697,17960.42493115469,2.2040332031250003,-0.031698156923493155,-0.26406746411841064,0.07629025357794944,1.2097554720822536,0.5407601699556147,184743.80820841817,2.956903646439879,152079.44286000016,0.7609385214370988,5643.743122273772,0.6781640625,-0.034480812499198786,-0.10747966985442625,0.030207210818880757,1.3345863529319482,0.894856076127995,75001.4771156884,1.9781959345540858,61477.28373206164,0.37204951124460417,4425.070703382928,0.33908203125,-0.25122531319298286,0.42427067331469903,0.013158706985504075,1.3530058077225522
S,49.501266956329346,72.33236638221595,12217261.650302289,8.620030604325393,217.3068668471163,57.38363989017262,42.85102512651971,41.707089843750005,0.01855549353664508,-0.9508940334626836,1.6679640949724408,1.081340550063462,27.179517012817946,4511452.590370686,7.643671517567536,701.8300906729891,19.662649323518313,131.51479397760104,18.3104296875,0.031640763166309566,1.2576138644493131,0.7449941521957847,1.333401761026906,4.778422832219603,1811444.8278409375,6.069963713224871,38648.385017465764,7.826180120147941,1718.4596051182011,6.103476562500001,-0.004025315377687359,1.1561601177772989,0.30623756515862016,1.3811118594911533,1.8109357952362288,1188997.4482303285,4.850572220512923,184774.81106012885,5.249922375263728,4257.5123627677185,5.255771484375001,-0.011899610401049386,-0.49512902879955467,0.18957624213228866,1.1575193133803099,1.914691781888666,554736.8707780897,4.445049543683472,7074.287700563759,2.812674921163214,1000.0091591686784,2.71265625,-0.009523159260555043,0.5775530045331658,0.09186814759377611,1.3268168198555768,1.9589519146185734,252437.32538935568,3.1751556206681304,1918.2459310647441,1.1237885919238353,575.2890853625339,1.01724609375,0.09069949034858024,-0.2806821629858156,0.0411609869536708,1.2089673928450357,2.259095371845114,103979.47553100373,2.273949328887339,828.5427249953032,0.4698500139154968,487.9330383039877,0.508623046875,-0.19722056696358253,-0.5099334407392431,0.017387047606098348,1.2767562163042274
S,51.49608778953552,18.19970135799468,9167418.76390541,8.722184533210754,46651.40404612265,43.50135238910681,788.3921873220063,30.008759765625,0.011839321730483826,2.232108560188795,1.3949614373529589,1.2100623481525177,7.320274243035345,4598232.69105028,7.46174240352436,100714.24827538477,19.808745976628902,1747.4220429931727,16.445478515625002,-0.026591806624365114,2.8421310180855937,0.7445254333319126,1.265595589946064,4.3843148286953575,2817516.3512390135,6.311303990285886,85500.64408857295,12.16238532593356,1796.312189548286,13.054658203125001,-0.02821504451123318,1.8540922000899318,0.45107440002925797,1.1662677400759285,4.032194937384408,1481849.6791962392,5.779357372975663,21248.53795349443,6.4547837728706146,964.4771032378464,6.612099609375001,-0.0813932305645803,1.4726794183831657,0.24375501751723275,1.223584410584906,1.5328410014607547,675787.6555956128,4.409714513961767,440136.3537005867,2.902005892917583,8341.38884603901,2.8821972656250003,0.01113257064631405,0.26974188487804973,0.11035109581846965,1.230599050228329,0.41901008541909673,249710.41172585433,3.3597648621185927,1839349.6933930677,1.063831059689407,17858.220966964593,0.8477050781250001,0.11027235065388363,-0.2743391567879909,0.04049518981312319,1.3090994260464635,0.437927409301235,119627.40703142468,2.3765505931492372,747230.7741377103,0.5118711176689335,13452.208610945172,0.508623046875,-0.6159483038034267,1.013911101233382,0.019666274751854156,1.2112921118163955
S,47.35002374649048,33.331990638235865,11874890.694869148,8.690528345927937,4105.471423317,55.6422662641205,224.7405695096249,86.635458984375,0.031384876173710934,-0.8368558174637633,1.6575026576836338,1.0856523526528703,3.383238251268774,2205075.401520143,5.273019566556545,7179618.460222748,9.253987580129834,40191.70155517924,6.612099609375001,-0.0941814855954018,6.808126894600914,0.39844750454439926,1.9457246500719534,1.020390514101924,1658214.9444874788,4.992177354963023,51913037.04721697,7.004892895367733,99232.27858991278,6.273017578125001,-0.010324076408254184,-0.04322037174286919,0.2709164010181044,1.320080485096438,0.6691399034183881,1230067.2415322347,4.5368946537340875,8050722.983058516,5.257350933000253,33719.20755939124,5.933935546875,0.011352248732183703,0.07678066551968676,0.19548132127105294,1.096830269765177,1.9912064175332382,561625.285785054,4.319191180982567,12711.065716311925,2.1020601999780215,1163.4038421668959,2.0344921875,-0.04675299635762944,1.0833452017059253,0.09819063812540654,1.3219497097260746,1.580688503344465,170644.32931618224,2.884668776399524,1615.2761533661785,0.662403837858898,715.678740258835,0.508623046875,0.10403641536300103,0.05856859456565866,0.031061553976137444,1.499710690692304,0.8818720242815464,43115.7846991297,1.9854006498335592,6408.120590158971,0.3022237381743096,1214.005928030422,0.169541015625,-0.07974856660480405,-0.137258624560467,0.010220728760119797,1.6587254345505378
S,48.84702920913696,29.04754921139709,11849315.217359103,8.730702160326855,7069.088345887327,54.22293094104712,242.67255994401754,58.491650390625004,0.014719798355774517,-0.8810338849342223,1.6254972673642167,1.0961749939346777,7.851905491280367,4097888.7976594293,7.489446599405836,33722.34237297353,18.580263221093855,916.3429413771688,17.801806640625003,0.1014830744391471,2.8337708356977362,0.6691444150596245,1.3732663247804195,1.8766752289964796,2026174.10192901,6.070048825400493,1725376.071328541,8.880435862493071,9165.095309073582,5.255771484375001,-0.017361684361490378,0.5993166933368057,0.334797773206097,1.2725555351717786,0.5773722232827402,1258413.386142429,4.151575806285864,26083811.2256309,5.400574655666284,62182.370938651344,5.594853515625,-0.007730945818835108,-0.8366674727040784,0.19866836887706232,1.0868438502751028,1.785695926440678,615133.6406285347,4.330992011339632,41235.03628599715,2.5738815027609925,2039.4773876971608,2.8821972656250003,0.1596329044825283,3.5004691248350905,0.09891083741292687,1.1852110294299936,1.027968390986767,221141.64634026412,3.02836262945317,32097.565621267302,0.9262860720914846,2383.3871436256754,0.8477050781250001,0.047821334362834686,-0.48330852424741666,0.03616980665544101,1.3005132970676154,1.3924301875271956,53240.01287108151,1.9801952531297708,5956.181653656257,0.30324986937294574,1251.4162227964262,0.33908203125,-0.00836788493590428,-0.9579325313167493,0.01220986144161029,1.619951050831021
S,56.77032780647278,11.684318632543805,8784516.020697635,8.626857028641918,272695.2494537727,39.75199777849671,2176.388691943408,20.005839843750003,0.08480640959550974,3.3145462122538056,1.3393840691094538,1.272506590894595,1.6934921465447486,3987599.771609275,6.600076784261038,24621036.411108397,17.23936936748797,37714.15197580838,16.9541015625,0.03717456792818475,0.7065969248742952,0.6317488349488906,1.188010985768594,1.9140126388185006,2525528.877896618,6.547528586526045,2422207.909438757,10.718666876113199,11828.76488144199,9.494296875,-0.08651696842233822,0.7153331094016822,0.4199556089271375,1.2384965612812684,1.1773800278244617,1248651.9615249839,5.701387804639947,1526898.513410567,5.620250866280464,8137.427801376914,4.238525390625,-0.01926569263384425,-0.15667188416105793,0.207082980486044,1.2931531188989742,0.9607384752845772,619826.9830518167,4.61197134488342,1207956.465968794,2.7534173303093166,13315.640192524908,2.37357421875,-0.012079557416801914,-0.13520879683319542,0.10215934299189211,1.298389836150181,0.8460333904873567,334166.0688145387,3.5675767894847628,99806.29741777794,1.5175637345684727,3753.7162029656574,1.864951171875,0.009821230841811425,-0.014469328796972825,0.052464754700341586,1.2417652851452312,1.1068101045027858,111014.80484242867,2.7344479576045693,45089.97610553472,0.5525845577379951,2635.205726367746,0.6781640625,-0.3141601539306209,-0.01844139977264536,0.020705498782014695,1.3775592138995942
