Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3
S,0.09372615814208984,0.8378276771874698,276719.79603205476,3.317739744817021,788690.4395031283,1.184474332245609,8883.33389276012,1.6954101562500001,-0.04668604540473253,-0.157742485890342,0.04522668146886663,1.1814392196467456,0.4591224800253743,676458.6315746156,3.622327324779803,22355415.575131495,2.8381584006431217,42983.65702516462,3.5603613281250004,-0.02228956287056975,-0.5187157040935615,0.10830182830123498,1.0729769355267549,0.20940256918912234,927560.3220221673,1.5311205993184096,1250131.3362494868,3.9809526677230145,18608.72655282608,4.068984375,-0.000226948793868842,-0.4597625136435002,0.14330971160028266,1.0011128540688043,2.4695717899895793,2780911.789319293,6.6296605274100715,18508012.352092136,12.110801706736545,28143.110359214603,4.238525390625,-0.9823408033209775,1.698418781687975,0.45891726525501175,1.2973380974793096
S,0.4566316604614258,0.4873342173743931,255246.9097734176,3.166388853815437,6054540.83056694,1.1040700468788471,36558.755371770625,1.186787109375,0.23402945032910938,1.2068853732367621,0.040916950034402974,1.2032980201066534,0.6939178655877793,679415.9496639316,4.011571573316884,10590119.823303994,2.881138000474754,32658.679046681606,2.0344921875,0.1250582213591883,-0.06466230852772492,0.10890709172512388,1.1146795381660046,1.3150116471890716,1350928.606257319,4.7780368620726295,22172391.07479924,5.735660453065363,64458.569178264224,4.577607421875,-0.45361785334859883,0.6903578897427143,0.2205579165254929,1.1862797941728287,2.0705687143145557,3775488.095453846,5.907393371785894,18357004.59012751,16.150997384345956,46684.26604177556,15.5977734375,-0.14099803620030907,0.28665988704504297,0.5829418168208638,1.091170917349816
S,0.2603030204772949,1.73821347749123,275935.43638339086,3.5114852226480617,72084.77179156202,1.1833231363285248,2548.256472073527,1.864951171875,-0.10269008092437096,-0.21878822164570222,0.04612216578593413,1.2424971625574275,1.5927718313557644,991744.7458896877,5.122948988178917,4775085.01328794,4.2347340831363605,19785.662118358927,3.5603613281250004,-0.2634773974148503,-0.41714831660661167,0.16627122953528167,1.3008171761450622,1.6259064733929038,3002303.2513346523,5.134662424879202,2681046.6533373934,12.869446530321815,11384.690335940131,14.241445312500002,0.00011902294279543851,-0.07248769024437562,0.4616567949345603,1.0268590509221953,2.8124138602684834,4174091.272657276,5.872817821231088,5108615.247013462,17.92758979734368,16879.49965902368,17.123642578125,0.09185949757914479,1.9082337303996635,0.6455085460892425,1.0554022192786925
S,0.21771645545959473,3.183201483507967,508300.8502948075,4.0355283068316155,12712.871102293926,2.115724351780831,1204.1285012879973,2.71265625,0.04090142577349017,0.29006340193797797,0.08318155317711513,1.156478373384897,0.7062519895271387,1425431.5515297065,3.806833810630756,2045004.7980798788,6.119027878678349,16661.90746674401,6.612099609375001,-0.0016255473813542452,-1.229851788504242,0.22124985500507338,1.0285682601382549,4.243386952377848,2495465.619513184,4.435046567132587,20895.695590024367,10.72260206144221,1606.9069313786001,11.359248046875,-5.809276884009623e-05,0.38253884285550166,0.3847628443845461,1.0147176799123094,10.346080142448344,3637180.7524972917,5.7704319192228635,25070.098852666208,15.505334464915155,1471.0644568818766,13.224199218750002,-0.12372194378230295,-0.5696786995809058,0.5730770096306923,1.1218661997947363
S,0.23038291931152344,0.9302764012915706,315404.6951275716,3.2686400860370073,494643.1971914331,1.4295231698009478,10449.64820651041,1.864951171875,0.07811982128225611,0.6837534930985303,0.04930959966541517,1.2034176119043742,0.7068619992538869,721657.7309759922,3.6744400696529143,3371617.57058759,3.060009113022445,15704.925082556463,2.8821972656250003,-0.0024881101030649905,-0.46714310461691255,0.11368333803015022,1.0614352926003296,0.3628545158583914,987681.7278891396,2.405924389386037,1958542.922424468,4.213098577882168,19744.96338327536,4.238525390625,0.0001422815680961796,-0.5090605539940514,0.15313647257441307,1.0043189184751575,3.0948777649345205,1869338.2645848985,5.5350644488290035,16381720.420865837,7.9421724709912676,60619.115506743095,5.08623046875,-0.37380773635222114,-0.027394910339378686,0.3282398927421805,1.6313449685648511
S,0.18745851516723633,2.34793798507379,158920.22101132327,2.2996565195478,1055.7240896356814,0.6682339811045488,456.1686945787304,0.6781640625,-0.12764472759992573,-0.42135289662819586,0.025382192721556975,1.106150922716258,2.572858749176051,490348.5313019228,3.8317302610826545,17364.19727918778,2.257456792942593,1891.7150174069109,2.71265625,-0.4970473916950759,1.3803885681506118,0.0793251128681058,1.1616893271942539,1.302138986334975,1187839.2802219205,3.588704448512989,167872.60145591633,5.142558334948406,4541.422801774997,5.255771484375001,5.459824768792406e-06,-0.5921457197140452,0.18330714320138555,1.0224825475530497,8.794704751612855,2078466.6141192333,5.428987494113204,245878.52588514055,8.966162687156393,7138.092302162964,6.103476562500001,0.2673405223780812,-0.08520915881070401,0.3582088935048571,1.554634770267485
S,0.2573103904724121,0.5811625214851436,93851.65116735785,1.8032152757723368,27300.23293670437,0.3921906386019474,2619.396424912594,0.508623046875,0.5294269507142627,0.9601411470529673,0.013779696554102534,1.1234196524753177,0.33399490866566006,179482.18096968177,2.0560382598279383,1870209.6844840741,0.7575378203174633,20565.2462615615,0.8477050781250001,0.004087736636789202,0.5368575308941339,0.02824259370714343,1.069334506102584,0.5357800464699938,318219.55945937283,2.598853800100241,1261247.6215972826,1.3789686138033013,18370.741219788328,1.356328125,-0.036044060800961265,-0.5917264516807856,0.05005943604547568,1.0979399558418348,7.432617387211282,3499578.7654355764,7.274793610061359,917211.6824953496,14.826785716631198,8241.92945750404,2.8821972656250003,0.16610395591944463,7.523614328104632,0.6049684528553821,1.360969900815865
S,0.1576988697052002,3.3707366847240507,470035.77313854446,4.145960079450629,15916.390970315471,2.034142757428058,1304.9890220087743,2.71265625,0.286323742984041,0.9924873585445768,0.07784092380527403,1.2188891695579425,0.13085752814624751,1470269.7802415495,3.4273207935901446,164583843.7948961,6.289589838634509,194518.34118537523,6.612099609375001,-0.0005638303100695852,-1.122429161073677,0.22783677657918938,1.0150899035689023,1.507147214303479,2459848.3343508113,4.115443651364562,308042.5246226542,10.556287320027002,5859.545887804204,11.359248046875,-0.0012352871472476744,0.25303364293045316,0.3781904208234372,1.008367073829547,3.9005387708345656,3160184.352734711,4.876606108566583,2112296.2630218146,13.355266637606114,13432.328516743612,13.224199218750002,0.19967926856864895,-0.8732348710214537,0.49908871737795096,1.1430998313790677
S,0.19647502899169922,2.8983842527581816,257761.50178369455,3.7484591234983586,19786.428237140706,1.077341116169362,1662.5904719082587,0.8477050781250001,0.07590937427347882,2.2410920776045327,0.04907327886157895,1.5083544190419358,0.3688004524250694,1288343.9446710155,3.5027528045516565,45753520.13077536,5.507487490511876,75971.72261223933,5.594853515625,0.008716287559759613,-1.0918449097452474,0.20071777160025628,1.0255696714592595,1.1492222628124882,2144857.7501133736,3.9737259047410483,767898.0356110883,9.319910407448312,11521.944877604861,9.324755859375001,0.0027547072107083326,0.8874299113229402,0.328656377581174,1.0152860005374895,5.081338358495793,3177864.770966873,5.689357168823821,1343745.222666566,13.547853926770909,10752.070285529666,11.18970703125,0.07143380578419468,0.42719246657012144,0.5095640999591918,1.2134266603922563
S,0.10934972763061523,1.655865589909056,990605.8439426555,5.267467998793586,3119428.2655038456,4.28474414493942,13457.35934566911,3.72990234375,-0.20747796266331808,-0.22501550294607808,0.16830418177512313,1.2294062936587962,1.4384922688370985,3020467.051914924,5.2570472016120515,24153873.689027272,12.825815765212168,51703.2024107617,14.919609375,0.00019574535291517087,-0.3760605713864269,0.4689818835441261,1.0513249574864052,0.25464881281075274,3785878.067366873,2.7360675162703525,9028204.570673868,16.180735675729984,43863.468385185304,16.2759375,0.00021484108679219023,-0.4636083369786186,0.5790290928433548,0.9998569769536797,1.758435716307437,4564918.781185055,5.534854543680144,32869500.23286963,19.487310065748808,62671.30745534428,16.784560546875003,-0.0662518810114374,0.1948230600409646,0.6992624111321061,1.0526331628130159
