Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,pow6,Cent6,pk6,freq6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,pow7,Cent7,pk7,freq7,skew7,kurt7,Hmob7,Hcomp7
S,7.475536823272705,1.7928699177608103,263422.1144416261,3.6910321617241943,176697.72484980038,1.1247022424285418,4173.007945169537,1.01724609375,0.03433392371489962,-0.34107554882796887,0.04649672688629341,4.078163854557332,1.4249527219563445,2098836.7213257486,4.17775744679368,732648.7701798413,8.950489684647867,8097.6069864992405,8.985673828125,-0.020363005172460237,-0.11901783533193333,0.32410487775355795,1.017907955444963,0.8046102196975385,3353862.808970745,3.8058330655798054,3276009.9307590877,14.364244888571832,20028.70165703262,14.071904296875001,-0.013546411857062868,-0.6512392011138202,0.5136418358648945,1.004064233535602,4.455668595057323,4910289.313251791,4.957665549321502,94124.35389173133,20.964051959610952,2393.61856869337,20.005839843750003,-0.01173028023058658,0.3112691608581528,0.7441145840385649,1.0096449548637094,1.5002896567282602,3986856.543815941,4.116833810529323,1269823.8841919752,17.033766374696246,14013.47812666724,17.123642578125,-0.012909407980662296,-0.5964387095512502,0.6077683157455098,1.0052709585939972,0.8781773774305591,2813966.7154096426,3.8711804423732503,2366997.832211887,12.038142775550362,18373.212807940996,12.037412109375001,-0.006737567776341418,-0.7301309312701014,0.43391673498622463,1.0066308300917626,1.1136091717477496,1336979.273035515,3.9949845412214624,1988587.502462738,5.6992201767195,18873.27548549184,6.103476562500001,-0.03925567675462714,0.12954041738679267,0.20887743224091243,1.0438595249978446,0.5131733490309345,750750.6650576392,3.9514667103785777,15925047.365240933,3.1619808985523865,39156.58396934698,3.5603613281250004,-0.008929123378453368,-0.7190853014942493,0.11965935947503661,1.0913058348227656
S,11.20701551437378,1.0117428767115575,191694.20447043184,3.0130265422372777,635613.3377805684,0.8434311091881338,10035.598170809297,0.6781640625,0.15515303795114055,0.782920543371858,0.03318552874403379,6.08364145473495,1.8918219741946147,1911317.5016383296,4.435134913933838,557307.7401100148,8.221173278601192,6611.515893482717,7.968427734375001,-0.006159134745036398,1.7836454604527603,0.2979424825519412,1.0259886506067686,0.597397882093375,3617726.1037213937,3.7366558841876807,11393590.289816484,15.463109267009694,45261.12072135597,15.5977734375,-0.006092857929038906,-0.1730549931921046,0.5517568071971035,1.0029163618441752,4.453141338288391,5118514.575725416,4.961572773927563,75259.35412188247,21.887163958082667,2184.945776154739,20.853544921875002,-0.005900803693529114,0.5351490913149566,0.7725924940247331,1.0086115456020421,1.3431740357147783,4152766.351101795,4.31154165016909,737846.8289928415,17.778439599813062,7695.227026789833,17.97134765625,-0.007109604776611949,0.45252588888085565,0.6326545212175518,1.0043782239486758,1.8935749172963972,2749639.2680188254,4.532736032004261,318566.5708255511,11.794236980174084,5396.205765973105,11.18970703125,-0.005644500123876076,-0.05366021989230774,0.426226088357806,1.0153833709640006,0.5748892994593814,1095797.7248857962,3.6426451609564823,20184282.13559607,4.662690063704053,66331.0409538596,4.577607421875,-0.032212544427953974,0.07643511775492584,0.17144247014057634,1.0427070622742587,0.7699245157598532,544851.6962127186,3.9026504644734534,5870706.871922197,2.2919598059458766,30778.939522876164,2.0344921875,0.1363985956515673,0.701431814737103,0.08812460750385889,1.2771724656487693
S,7.21753716468811,3.5506732178011293,259395.08709088992,3.794689054242857,22368.753116854838,1.1073665510744737,1677.0097684370376,0.6781640625,-0.10255075246913238,-0.4788598639799555,0.048806687611742124,4.309409196305232,2.0095408610733054,2604882.8164887,4.494242358694393,272445.1708306944,11.188530201669327,4235.754595709187,10.850625,0.002642343282874216,-0.1689147365540009,0.4012370589586432,1.014872700361336,1.0133619033484549,3911179.342741583,3.9051621732858393,1947699.2297990941,16.728603333100352,14207.34368949008,17.123642578125,0.0006494583463048895,-0.44718966984807196,0.5963468439509702,1.0030791005744109,5.0954361850349,5503798.285458517,4.804481678496452,48120.33032737586,23.531240205225803,1834.946459937723,22.548955078125,-0.001866542091950313,0.4366836919164019,0.8280992238953333,1.004602959028716,1.8562273604288653,4566093.731615534,4.209982533669021,461716.3709241387,19.53922331007706,7763.9106995293,20.005839843750003,0.0008314315720340292,-0.5355863846053892,0.6924435673896805,1.0032480807216826,0.8226945777467002,3309305.235480011,3.9681031461974303,2716459.9072509757,14.197640812750713,17022.311861616083,14.241445312500002,-0.005212072161965279,0.0971421858365713,0.5068591770850216,1.0044013990289506,2.0331910466739047,1465826.0912242038,4.423852343369561,283965.2572020938,6.295869585003718,5678.119810203618,6.273017578125001,-0.01442291955626963,0.030851174360678968,0.2307582514214074,1.052889923526659,0.8621505761414898,780571.7757755527,4.00970662655303,2790166.4474756084,3.303546330009288,19161.98237735607,3.5603613281250004,-0.02132755631360539,-0.6096450521653582,0.12443112780776845,1.097919881890889
S,4.09917140007019,9.904703274304556,173061.0460225495,3.093699350469766,466.6552398848784,0.7638992132138454,302.668964376675,0.508623046875,-0.19300707976643933,0.5890542594754606,0.03633148656795064,8.352050363389525,0.863521932409965,1572712.8737093785,2.1625477366483987,554598.2593777772,6.729083715971286,14667.152468139588,6.612099609375001,0.0046359481283883485,1.355554718812754,0.24361788310523083,1.009015879600424,7.813611949973314,4321011.910995669,4.639413764307433,2462.8021978699444,18.409534106892615,587.8312346833428,18.819052734375003,0.004195070537484868,-0.6180729811047394,0.6599260060649812,1.0085139846871831,31.91046009287189,5510492.686146785,5.203950225611946,42.08300524519103,23.637877259569322,55.60629076531247,23.905283203125002,0.0007962999425500037,-0.3826817672355105,0.829163027728728,1.0109852150494136,3.864924650561941,2832598.834592431,4.430034405089359,31167.74780141067,12.102179131474879,1444.5863079388296,12.037412109375001,-0.002270472935120897,-0.06535392929402528,0.43691510180373777,1.0136059597930442,0.9429341833057214,1429929.2680147036,2.39028759407659,526659.7806552685,6.110111610257685,10967.252593042092,6.103476562500001,-0.0036188853431394674,0.4755605186500973,0.22140207580214893,1.0123598506162923,1.0386996775701296,1257565.908726279,2.55881826145437,120296.37668967269,5.482388435069895,5738.728679248242,5.594853515625,0.018241916689417454,1.1698422355177298,0.19402701957303542,1.0157734020061893,3.4120072148625407,626914.7254211312,3.7323851419558296,8918.649475994336,2.705953248545932,1192.667941943028,2.71265625,-0.024021664548249787,0.6774290489740111,0.09967734889226652,1.2556359479442594
S,6.883814096450806,2.0555156938666976,221586.80016221112,3.471865901137187,31753.16813132343,0.9848035421457954,2529.3674269333633,0.8477050781250001,-0.3716929181983557,1.9725831136098462,0.036504248358584145,4.319385986497126,1.802104948905397,2247871.4919889737,4.035160243015631,208417.2190058609,9.623730192758314,4463.838279873544,10.002919921875002,-5.834988057235249e-05,-0.5588955559615836,0.3476354957453448,1.0122849491227666,4.180853281681728,3815047.68907509,4.614337172920997,15983.74352747853,16.435186788063543,995.0886228615555,16.784560546875003,-0.005325751526143486,-0.29324338484698664,0.5827889835572074,1.008376423831735,9.128681592064861,4880758.565352924,4.931486484765152,6401.167297676345,20.85097789354712,825.8879263517662,20.005839843750003,-0.004645453416149418,0.23983324904582703,0.7391352997935212,1.01063861529288,2.419418396397825,2944740.078987747,4.086980746071003,91176.08292733024,12.619132801118461,4117.835036561866,12.376494140625,-0.009018352325512884,-0.5074910592934292,0.45366599039159694,1.0090379371089466,0.4581484028233153,1155235.843727041,3.2296777836450747,12513448.275506094,4.952673118050823,57856.000401411366,5.08623046875,-0.008439485380820604,-0.5303702077238475,0.17930601650154215,1.0187810666227544,0.9096973642366994,684750.7869974929,3.9115534757544292,1923682.6879537774,2.9040058310825363,15551.805358274423,2.8821972656250003,0.08346529709409585,-0.37080912643192665,0.10888949615197864,1.0994465530374464,1.0618276449158153,1628752.4034085507,3.7474623094745594,1087895.2015409588,6.979273116223853,12704.368056869322,7.2902636718750005,-0.0030237518628435925,0.041312235844364054,0.25278717539809836,1.0166892555279887
S,6.541961908340454,13.129351366890331,158967.90080029707,2.7091753643722782,157.9447303188872,0.6607210540952115,178.84423162098906,0.508623046875,-0.151444755864812,-0.3502426528663416,0.03567880462069406,11.276338459793907,1.334767864617808,1480697.4321225723,3.0725919277587335,223786.96129541862,6.342467617805529,7343.979949831363,6.103476562500001,0.023715325501488853,0.47898681800905774,0.2294650713246665,1.0146035104570559,11.650418375483431,3553317.582622288,4.886602180819453,576.6515568901606,15.218185022199442,226.89981793244306,15.428232421875002,-0.0027712054626763023,-0.05167084585968196,0.544049845808225,1.0149658686376892,27.137421852396997,5015813.863598265,5.377327665434213,93.49592279788686,21.4884300880183,85.14154157328494,21.70125,0.0007597082069164452,-0.12633982423113732,0.759024916141671,1.0139772563626441,4.443548523377646,2405600.1936127474,4.157031708217663,8973.68721174805,10.317191391938154,1287.410943892611,10.681083984375,-0.0028825126179043803,-0.5207607223387898,0.37149063890810224,1.0156955448033804,1.2634522602449196,1184278.5096873974,2.991263490186722,127195.34628461568,5.125479432609878,4170.897661589903,4.9166894531250005,0.012307162967194519,-0.3207651656913204,0.18282447959858122,1.0215906891867348,3.6808628641812424,668658.9163316672,2.9997093426569217,9422.09723020953,2.8449286335127,1702.676108311825,2.71265625,-0.02629136925884685,-0.24243333226259667,0.1053660553832264,1.2407601388782508,2.620809843328279,377409.8741628873,3.3593576018251716,2176.5946849285124,1.5992356586251275,648.6907130225427,1.6954101562500001,-0.10608029627408559,3.622835675271534,0.06164731779701665,1.8200218420848335
S,5.885596513748169,1.0373801266386327,173231.2094772481,2.669612627249251,538366.1979481534,0.7436511810340596,11319.2642808819,0.6781640625,-0.2823103106038272,0.31598643421090866,0.029692401546661577,4.898767269177303,1.4912079293750828,462410.30719515757,4.119798712258599,705540.1665603038,2.0244099387038834,11273.03422140956,1.356328125,-0.5274688648545635,-0.07191689453677208,0.07784226502982591,1.4628678417371785,3.6052731219207503,3789822.1017475794,4.453290270078474,62129.92028443185,16.229548625793505,2589.0787393607584,16.445478515625002,-0.006355807779321008,1.1437699881511127,0.5796753414200215,1.008175131467034,5.454794565919994,5837503.258137442,4.783431896951617,27182.5458390931,24.986392509991674,1628.522069725319,24.75298828125,-0.0029203750831649222,1.5495396478006915,0.8740420762435406,1.0044124353591755,9.21547770581361,7135339.755406985,5.17033644797905,7024.131432326545,30.517479765521827,773.5181506042456,30.008759765625,-0.0026788819779391152,2.1893962880404123,1.0502803732256216,1.0047382161144174,4.4510073936443515,4819721.713369652,4.614102705864985,50853.707224421494,20.607779551781288,2358.669813742811,20.175380859375,-0.004664457014776632,1.3767252977843025,0.7297116032877686,1.005544545074093,3.414617365834778,2991208.940987001,4.43265258966608,65526.761711191684,12.748729153657605,2344.5744374188193,13.054658203125001,0.0034429596972442556,1.2334709321836304,0.4609298708345184,1.0122573080393558,4.941879093705042,2200987.8276332836,4.699123182068799,38202.76150239972,9.428735173260256,2168.262660497801,9.494296875,0.022984951992264403,1.4242497744643634,0.341558031738386,1.0317471821308253
S,10.602204084396362,7.987305836139397,268884.3629282501,3.9956241666733834,1470.8381959600047,1.17990059373533,492.50635083149007,0.508623046875,0.13474466292142212,1.6245362988166878,0.051852205826460496,5.334479215721783,0.21345327214212156,1544881.413387277,1.8718256907957633,28357722.459092986,6.599718483030687,106308.93534002602,6.612099609375001,0.0014280335434163369,0.7661388362025363,0.23848724231214538,1.002944533143536,1.0826697976321762,3064233.9310785485,3.6654560017074056,875353.1778314284,13.051641422022843,13143.594218251692,13.224199218750002,0.020251869809452004,-0.5860353500923785,0.4709996375203619,1.005952411574288,14.588421759939413,4686055.763861027,5.500290070294622,1057.480263023186,20.04071485375057,347.4961325663122,20.005839843750003,-0.012053253995133092,-0.23000530119008866,0.7131604387403162,1.0157416719019343,0.9598602058691055,2590369.845393919,3.675263836310436,733696.162627656,11.245150847163666,11747.349948742545,11.359248046875,0.006876156849028092,-0.1332484100804936,0.3978757823519346,1.0072081554226477,0.21927433975166358,1417939.0367165748,2.2660832979365644,22511805.231500473,6.063821031747088,75395.46232558604,6.103476562500001,0.0074871435446116075,0.5681779129513811,0.2192676239917404,1.0052663666827026,0.6101918787254679,1234692.2992277844,2.9613851181276982,826957.7910646928,5.326565897949258,13326.649592914075,5.594853515625,-0.0062382861408358135,1.0397234963634983,0.19067760098512557,1.0171941673294103,1.0249161455865428,1591481.849026383,2.8348080566822134,708799.1821194709,6.83113675397665,13952.076823025878,6.612099609375001,0.010731556880956073,0.9991574548652888,0.24695856530970817,1.0120587375174301
S,3.962027072906494,3.5147573988080385,191065.55626823087,3.29595701313776,11268.562059993807,0.8036350171606025,1348.5943097050435,0.6781640625,0.2498355745260977,1.529063689626697,0.03653123208079357,7.182415194697531,0.9597712255695425,2287193.603680502,3.593264445270378,753495.0014261618,9.866868672517612,9265.158385357276,9.324755859375001,0.014002329717740786,1.0573902084362992,0.3525615164994874,1.008594971147998,4.631745092860934,3887324.007745699,4.774520316027461,22583.103694503126,16.67609618187269,1210.9247992676273,16.784560546875003,-0.004372090052874042,0.28480296776404357,0.5922116242719728,1.0119085527621727,10.744034882081666,5290635.670893783,5.215509641203478,2798.962339633144,22.677987408713438,403.254877951484,22.71849609375,-0.0012245235507948068,0.0795162195524024,0.7967922678999149,1.0098674347197287,1.4203482901331115,2790885.0702871284,3.89397349880397,454961.73870302725,11.856890958077516,8305.654576521134,11.86787109375,0.003496114223011915,0.4436414903590924,0.43019041709518385,1.0074502159827494,0.20322636405338218,1331505.447625844,2.566928282194813,21147940.1028688,5.669495576776241,67699.01055001153,5.594853515625,0.01121825661415382,-0.5725520134692532,0.20624601476324994,1.0069099062106253,0.3780948362702896,1151017.3308754384,2.7292684461093493,3754492.9543550485,4.995476700820608,25889.502814261272,5.255771484375001,0.022195623707031497,0.4085146169223628,0.17796145438608943,1.017333207363545,1.7679527814759524,1745463.7395438058,3.654814176962967,82954.52117821874,7.420102936840563,2845.433475917259,7.120722656250001,-0.01668498042884669,0.5200902343350138,0.2708561935439884,1.0172259971225812
S,9.771925449371338,2.6930709004135727,308946.22196618817,3.9093981738325834,46856.02050254811,1.2804042500930661,2223.3458318535245,1.186787109375,0.07614917235523185,-0.2758337070514978,0.05617198366457092,4.538037830983803,1.0528914597084174,2908345.868102107,4.125968722610463,2407133.0820224546,12.41408218742634,14538.858783075422,12.8851171875,-0.0027803685093603027,0.10661607799983219,0.44589431715662997,1.0077861748475565,0.48629251897700465,3960844.8568734443,3.6673802234878305,22204790.31933635,16.96896692274491,64325.28294153488,16.784560546875003,-0.006557194055714427,-0.7074521063292316,0.6031753887618903,1.0016990413720213,2.4528747453996296,5459659.018628725,4.7535586472984885,503225.62266441947,23.377636842469553,6107.151608607084,23.227119140625003,-0.00010476161799877171,-0.4953298697212869,0.8217735744179204,1.0047998169633132,0.9388825584213718,4609595.8913608445,4.203353364699946,4368525.294427405,19.71796143282186,20022.20891562235,19.836298828125003,-0.0022917748752091373,-0.7525010716427896,0.6994859120275989,1.0027196176663724,0.47459687622861235,3502841.103982107,3.5348985194320255,14887503.522109633,15.000762897023803,50829.481692821595,14.919609375,-0.01130395609673987,-0.7410147994515399,0.5365421340711689,1.002751549922189,1.3616478494719828,1905923.9591383983,4.374426289094653,1561961.5969791024,8.143873774130046,12948.8088575534,7.79888671875,-0.007788785740607061,-0.3628977656297776,0.29619224930126126,1.0324062237814169,1.2020942482417076,963270.7337294888,4.368537902210771,1463749.3224745768,4.103896257273561,12406.017890808598,3.72990234375,-0.051726158900038635,-0.24146589937528962,0.1537075136646417,1.1186944150065428
