Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3
S,162.40005493164062,1.365074565135669,3213250.4252214073,6.786771547177461,5813604.581274848,13.722270136482416,15434.135370523858,14.071904296875001,0.013385390721776845,-0.2425634127537526,0.5210028905156184,1.2157105510238329,1.0487091723225064,2009267.3761403966,6.056977929630395,5899650.56296787,8.704653037409292,18332.859564105504,8.307509765625001,0.03125211506523975,-0.25905998286641996,0.327413452944271,1.1989013413402176,0.6026470349294558,968658.8678059716,4.970767817996983,12318915.386911094,4.079433537477144,29539.367423701355,4.068984375,-0.06947381673897646,0.20643355786494455,0.15603969709454382,1.2461755759080488,0.6182890544322325,541125.5028380175,4.19836891794037,20273468.876371264,2.244691110920735,47726.853546716724,1.864951171875,0.053159524945918475,-0.2930736894061692,0.0893759770046608,1.2146769092292413
S,141.28291130065918,1.268535455476425,3673334.004561123,6.156463121307543,15650763.665523127,15.63078991959897,44564.13782818255,15.5977734375,-0.05291732342830918,-0.25600841057435986,0.5677651666070309,1.127395476951875,1.334029393409195,1577835.1786781265,6.01765402114465,5268235.637224026,6.457624489774675,15550.469170719341,4.577607421875,0.20532277780068653,5.551215021044408,0.25849735207822544,1.3881482060539987,0.5855425258681157,894988.9922026012,4.9730612174805024,17609252.873191517,3.693182601830047,34249.80073158186,4.408066406250001,0.025253308292653882,-0.09669142469928316,0.15025931730201353,1.2622431490603467,0.7333359397130591,398479.8083468381,4.176887319274427,11078540.231307775,1.6774406686793937,39480.650273601335,1.186787109375,0.29682909274486435,0.5471708851209369,0.06813953938682035,1.4165054111140467
S,135.82936811447144,1.365936255783212,3495132.560508995,6.709880055203771,5906021.7202632865,15.05954512034648,14565.774241597992,14.919609375,0.03905053067223451,0.005054761972334898,0.5591355029433154,1.1491832803262383,1.642116012935635,2261900.8882859554,6.222639818149723,1423639.045797709,9.811114313589034,8154.772744785553,10.342001953125001,-0.015156757590122437,-0.057164052525016995,0.3674436375884474,1.1842192390283368,1.0168425728630055,926792.811448045,5.210600099935452,2368133.3675646926,4.002480994509675,11986.402902149546,3.5603613281250004,-0.033275606925338874,-0.41006628917624743,0.1540867125713856,1.2794760914760301,1.1931829742349875,453614.87381200853,4.262363389900987,1192208.5672258218,1.9720551867480762,13543.852759903273,1.864951171875,0.12912838807043106,-0.29773835907515567,0.07684146530149935,1.286691191462714
S,135.73290038108826,4.963581426293978,3129407.2959111654,6.280591418899665,44170.04891611887,13.378259958707444,1704.8914907896346,11.359248046875,-0.05846986731962075,-0.5502958699410763,0.5058723751483358,1.1961075054976171,0.8642417551930301,1419329.1371579587,3.9040432451499507,2376461.867464481,6.092508985744834,17517.500838171174,6.612099609375001,0.044497276864111576,-1.2066555192209798,0.22149758216061904,1.0650500723635086,2.484347356644536,553430.1776285217,4.007767335836877,5694.748358157993,2.327978374065421,927.0608248362403,1.864951171875,-0.03468184406771521,0.12644704490286296,0.09034848548451295,1.1641281509490455,3.680921829688087,210866.3677161852,3.364060674612916,2196.583265508804,0.9167718675321751,531.0712654297179,0.6781640625,-0.08941458578553217,-0.18948421628114387,0.036185685200864924,1.4272501170719072
S,125.5523099899292,3.9834964161653623,2770308.7029344705,6.917444763280673,236613.8124423644,11.621141549285582,3891.3156958131294,5.08623046875,0.021969540475349887,0.33930090084989883,0.4756789470323323,1.3872082306637263,0.9801265042982562,1273163.4688771411,5.02029895372323,23904337.563675635,5.451542771211238,72137.43774544896,5.08623046875,-0.04716917111930471,-0.20166663823574815,0.21157149428904068,1.343848007175884,0.6744386258902557,842153.988969143,4.825739874134544,2065426.965937205,3.5127596767975238,12503.390087192089,4.068984375,-0.03150980364070674,-0.60562867395367,0.13708504831674548,1.1932290042704872,0.9778856088181785,364908.57253646915,3.8799792535069515,1166048.798019462,1.6228027164448444,12734.09306718228,1.864951171875,0.05172803397752731,-0.029285797784626588,0.060291076735099,1.2612383541971721
S,125.84776306152344,12.264662164873751,3027560.493166524,7.059996197476021,3380.5648519128827,12.903338406042167,370.75391065389584,7.968427734375001,-0.08143858197563297,1.4051909310290407,0.510739981231122,1.3475923636156188,2.279877232848428,1395745.576846206,5.0574225465342995,423322.22010906396,5.943254341339353,8048.427918973805,6.103476562500001,0.05781839233013585,-0.5869107003682608,0.22680525167666454,1.2283064148500813,2.249163819707973,794209.2785048668,4.852891110387307,17932.22436543168,3.428463159291392,1254.8334713924694,2.71265625,-0.06060996761664232,0.42663431432088395,0.13300938098419512,1.2233018112511114,2.72295032014119,306191.3838281171,3.7873027113928472,4715.494392590162,1.226533921075478,699.9491690613891,1.01724609375,-0.5040211594459937,4.843665278517766,0.05410217765519681,1.2280254539126032
S,470.6572377681732,4.164782432290253,4014388.6833253885,7.5199185550967655,138487.77996476743,17.26667585409695,1629.3671616301413,21.70125,-0.209709207694756,1.6045846328964952,0.6856494330361007,1.3146759640572072,1.4448536527473752,2343227.1058559124,6.6707118867140975,647642.2102881307,10.053317474664576,5488.582758086788,5.4253125,0.01957891651527953,-0.10695100646572175,0.4043988668220133,1.3786153711712936,1.6677184542340655,1508173.5191018116,5.945485813661216,550059.2466514638,6.262358720471301,6363.925723671851,3.3908203125000003,-0.07724381222235295,1.542150247780909,0.2617446006517784,1.4514820626956828,1.081171835968016,391894.91076209553,4.298078567400543,4148198.3389471853,1.7302427891415515,21304.993394792557,0.8477050781250001,-0.5838932813811881,-0.10951903323288548,0.07098413842709404,1.7981988155340713
S,166.16935062408447,1.3922643854117542,1866438.531780798,4.352322489983336,108531422.44093803,7.993375294487213,185034.15940827038,6.612099609375001,0.05433918563831265,-0.11688902399518186,0.3068849335973646,1.4254228994816933,0.5721071600558683,1367011.2714937183,3.4243022615091605,24425711.780173592,5.956035646317366,72338.70822650215,5.933935546875,0.004414107332182042,0.0882080980089417,0.21357945892063993,1.077643288043669,2.463209335676765,986433.1309612888,4.602757102283726,18703.13910253418,4.339520260898702,1212.288633753918,3.72990234375,0.08062966667645569,7.078143485382828,0.15693553873167648,1.136133688940827,2.328356699613202,224176.01151404667,3.9835421491107597,31794.19736526939,1.194237088857116,1976.5814225682273,0.508623046875,0.09154652212347096,0.3669734509972131,0.05007356281755138,1.7244429222610427
S,141.19009637832642,3.1795886486292964,2718456.188950145,6.83086235442022,479308.17545180966,11.568220441265131,4415.837915102807,10.342001953125001,0.018323966040711653,2.0143362770080957,0.4630687068911103,1.3833522776483933,0.9382065444117447,1350524.1621332748,5.285661456917154,18864099.426148772,5.669124623148075,46026.76538943856,5.255771484375001,0.0772781137750256,-0.5629532428756838,0.22856640021072308,1.3381544743175084,0.6068324771007642,1051273.2002255218,4.769508154556916,2381314.6262659947,4.540215510854257,12390.253019629034,4.068984375,0.025594745492353774,-0.02610760910524146,0.16997825375953196,1.1236158072168996,2.156920178763047,277594.08959327044,4.013198681435629,153819.92514753953,1.2466277542855724,4139.067574921996,0.6781640625,0.7590076198904525,1.8227772287560216,0.05901256054228484,1.5135324692598953
S,155.67082405090332,0.6989188504319184,3545237.0461229207,6.749598489874508,54976174.51180707,15.351780841208264,60982.9618007662,16.784560546875003,-0.014076786181140425,-0.6146393515219195,0.5724266613091014,1.1625396197782651,0.9834366766037945,2301592.662932829,5.931564955013927,11275093.795309016,9.873163265724845,32935.571763063665,9.494296875,-0.027101540015702103,-0.005019689787634896,0.37352179768692506,1.1408530057030235,0.8407552032163369,1085330.185233407,5.232369203206774,3907126.615073776,4.6287048165900515,15688.519408030352,3.3908203125000003,0.004812046574195374,-0.31413798169793816,0.17904783720299874,1.193307655030345,1.0747732228775095,517787.451321135,4.46767668556403,1408679.7741307686,2.223907361044183,11797.143110383495,2.543115234375,0.16025581903224034,-0.41468009560552677,0.08715104721908024,1.2567328105231295
