Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2
ictal,0.3500630855560303,15.022043451515376,29713.873352499693,3.2529534237717055,45.11649460738079,1.5718597230081155,108.09189055810634,1.171875,-0.44429077323595895,1.6209761664144553,0.06042647167981467,4.529136646538847,1.651972197824036,62831.54064006368,2.7827224686339136,47733.829230063544,3.219370885828846,3665.5493670420856,3.125,-0.05240658638825388,-1.0553698651450296,0.10504121968583556,1.2654764571118444,11.98619665372719,222549.45607998868,5.231964054108039,225.95132475163285,11.57383189534752,133.8499436862357,11.71875,-0.0766298355286769,2.2619159437195275,0.3626522450502383,1.0729341348234982
ictal,0.27725815773010254,21.579632769796913,61132.2753840178,3.8313918965915392,543.0319247107016,3.145048846952116,363.7345796114574,0.78125,1.0514058148018142,2.241327546882726,0.12309039376240119,2.8498453117683504,0.4667670838713759,51374.28564726278,1.8474389288409239,11287470.524478158,2.6401195196787235,62908.17101120927,2.5390625,-0.10986305703757596,-1.233073848657777,0.08964014119024065,1.6722301520999017,57.912261519197735,1141446.228037655,5.1719177602512465,8.721364391815435,58.814915230753854,37.085931776669476,60.3515625,0.013610671171467033,3.7617926571320544,1.5923395952229298,1.006587970687889
ictal,0.19846868515014648,15.02216493512676,41071.671560642106,3.834041648839544,357.6254690079618,2.269553121513058,295.7065970457219,1.5625,-1.175344896681009,3.7618181259822183,0.07406943805098672,4.495439328476146,0.545270907756489,58977.67059466144,2.8422299077790605,2527247.447103867,3.0821871111294135,25555.948907264974,2.9296875,-0.08067894394922817,-0.8197534588470408,0.09026616867339089,1.31508417707432,3.544187818558627,211367.96166413178,4.895951559970443,41876.05308636053,10.716583006769342,2179.767809298037,9.9609375,-0.06579859118306108,4.962160679238907,0.34157507833080397,1.068630813396757
ictal,1.7961950302124023,25.6878304645743,90141.4839145631,4.808921529453956,36.90773586028473,4.03286592863796,93.75806395336983,1.5625,0.7924850562023745,3.2991718608876255,0.1537641010489539,2.1191683605564404,0.6636712384744098,53876.45491346479,3.294768567714103,870497.1592249302,2.795640608146291,11053.929621370056,2.34375,-0.06713968474264641,-1.0928429794992602,0.09128384918444768,1.6870608146446613,98.09545525327135,1157944.9079244006,5.5489310678902495,0.1492688611449512,59.072455065276806,2.692538799371505,59.1796875,-0.01445850618103767,7.0708205171291105,1.6041732805222217,1.007658628433303
ictal,0.18450522422790527,17.39813438162812,32294.752105148647,3.811809538384845,33.144368270957905,1.8906220623594339,82.957294319929,1.5625,-1.3943606815113148,3.41736010074235,0.05645969245063394,4.660482379884186,0.23884309549521995,51505.61215810704,2.0042162862769466,3521502.696062828,2.625750193923781,31932.65055806445,2.5390625,-0.10682683682568729,-1.3001277647453222,0.08435133758054254,1.08816793088152,7.014157438379923,180466.61160191445,4.693744738998474,1085.9126408108175,9.320754698448301,386.9122484565041,9.9609375,0.014659250955994298,0.8729180992468946,0.29449035937329404,1.0892476741570714
ictal,0.23337674140930176,36.90925297947735,64737.86573205474,4.1290212651956715,10.660744535684694,4.0826140447443775,37.71589139895961,0.78125,0.20439920227303443,1.4555653019761579,0.10498234800229375,3.117922920072205,0.387280327076884,46360.64109094076,1.5797075400771918,4091128.8980809865,2.3727241037057314,41379.445718393086,2.34375,-0.21017151285195407,-1.2645027490299843,0.07659623366576739,1.3819641328381023,54.82774481564748,1162424.94781075,5.462126503951318,0.36488131877787533,59.608237439263675,6.295583796115857,59.1796875,0.0005481540669037717,7.440238469981159,1.612119786040355,1.0029508349998986
ictal,0.05385565757751465,9.113818009338775,29510.571733157005,3.176597289305721,445.69339099949264,1.3393156567538078,377.27704850306174,0.78125,-0.7020386145323814,0.6263357927480855,0.060919507328146924,5.337251265964354,0.4127096353474159,56576.93469025269,2.000251620948951,2156180.452127172,2.920005623919451,24027.73202947195,2.9296875,-0.0897717380060409,-1.0720934243632476,0.09379513278326963,1.2354304044590687,5.35747253738903,217829.52969132527,4.487129882582744,8670.92911990709,11.29106935233264,1502.6070865089005,11.1328125,-0.12742450577319447,3.81272966873124,0.35634078693650456,1.0737169456248241
ictal,0.2543191909790039,6.486440624602373,23470.20312719813,3.030866079507712,269.2431428702053,1.1575207257452815,225.0941691144897,0.9765625,1.8810873237658658,5.641027666381344,0.04530790158310513,6.0069141659409215,0.2369550757661207,48351.422914492134,1.9006459762245047,3108932.176227664,2.521946635891511,34575.283595823515,2.5390625,-0.07752707722943959,-1.280440841875802,0.07787836016478457,1.156987680048445,7.953540663059619,211267.75400510835,4.486559790603439,820.9694346458732,10.771581771817983,323.7156248630882,9.765625,0.07175745309210736,1.2929709973355434,0.3400163583341667,1.0627918270548586
ictal,0.0777902603149414,12.166548808668153,55848.908739525075,3.5002362534529055,780.109315002405,2.2401508788490014,426.5830687395272,1.5625,-0.48158123217950743,0.2247749477056371,0.11783129264711242,2.763079172124636,1.3198555226456,58849.05161485034,3.9927741341743643,94448.10938125948,2.9462338372080414,3458.590646069399,3.3203125,-0.17943840382325763,-0.4987228468317517,0.09989418764956591,1.737797814222073,128.03870886117602,1132722.2209849057,5.443365339039004,0.1823200579285247,58.462643817754795,4.821975271266002,58.7890625,0.013844333634201077,22.477894453995013,1.5845362611003624,1.010591085350928
ictal,0.1874992847442627,3.329522435709838,23944.723543911405,2.69455814861661,1971.757483226956,1.2599651754394354,638.273050383325,0.9765625,0.2991576835964121,0.11440335320534434,0.04748605754684423,5.327625211115479,0.6226525223052825,54783.28836969479,2.7159396409500136,542541.9245098024,2.8347566928098233,12377.351984456616,2.734375,0.06266520372179846,-0.34376531039382074,0.09267331449095986,1.2667042287074828,6.990021348036508,227335.30909792514,4.940114653955861,1337.7735565204757,11.685296311776005,488.68283404703845,10.9375,-0.007856353303789322,4.254006236009835,0.3686007601165351,1.0691808720851486
ictal,0.3420848846435547,6.423214966084323,16934.930247817596,3.167880889816289,95.72578702738163,1.0102388092208008,114.48367294161729,0.5859375,-0.5096122731399805,0.5214487075056113,0.04227419794000607,8.196730559865333,0.21098040632945522,46516.45770532053,1.6432854433200232,3128464.8587792055,2.365907745851236,37350.700936395486,2.34375,-0.05085555423923463,-0.9954958160371463,0.07775363001159703,1.1233752907868568,6.462142830720385,190326.6917987282,3.3671593635750496,2293.797150630887,9.850209204941335,747.3699747476692,9.375,0.003897456835742879,0.725739829470661,0.315394059774482,1.0620850947987772
ictal,0.06383013725280762,15.179665571743405,48563.332188000066,4.0682064019383875,935.5909382780709,2.438676620713393,560.6085716724025,0.9765625,-1.728903134989148,4.49287917915741,0.08758509190544536,4.34602728732383,0.21999398643116208,58981.38581963078,2.154838370192445,46085385.07014284,2.987560996985692,132004.94822684367,2.9296875,0.03745110611506951,-1.193046319167026,0.09674526137733415,1.2863945262932315,2.3127547579078906,234414.37134323188,4.698849066378434,301713.9902436468,12.101749777040151,7913.641692867096,11.328125,-0.12906365914525192,4.789127187706129,0.38344321918233815,1.0652805828781076
ictal,0.11070537567138672,5.22691573709518,27324.41881714927,3.0189541772969144,3490.6904248662995,1.327244513760892,803.5464241223295,0.9765625,0.5700649780248714,1.293300035204802,0.06635928374508322,4.657043946180563,0.3935725111965023,50520.59861293238,2.8274331550831175,1806627.0032503994,2.5999699636926494,26878.453780859334,2.5390625,-0.015870163963518997,-0.9949152769790914,0.08378857147190101,1.249796982767367,5.9234576059995465,203852.88848056208,4.8364130012145035,4735.713403826303,10.620009291239406,974.7007530474017,10.9375,-0.1268075652535669,2.9085826513160127,0.3380063366835991,1.0851576130541662
ictal,0.07380247116088867,5.4139505169223865,35306.257593445,3.2146188213393243,4926.749744374692,1.6909936430817085,904.018232172783,1.171875,0.26392671125720324,0.9600465342227902,0.06763951589746775,4.730015680871192,0.1474107610963321,50304.966139207056,1.8390029558970673,98715011.52666175,2.5853032859015745,204148.25214162414,2.5390625,-0.023259029841174568,-1.335326734821631,0.08232063499897617,1.2322810750508977,3.0858290287933774,216903.332999975,4.597949023032936,45755.70846893974,11.164505167122984,2789.284838535738,9.9609375,0.12274160827833727,1.1367681724030128,0.3514224082774749,1.075022109481843
ictal,0.3789856433868408,16.05168228246916,55442.08011366613,4.451082134804872,91.83213245321184,2.79470748418554,98.02027832700226,4.6875,0.9019644121338051,1.7449302195697882,0.09745820921606022,3.553843086400737,0.1945727168998569,49541.50128182904,2.6051926465187676,19965573.64042068,2.4668451229031465,79656.2539621306,2.34375,-0.05311079791539268,-1.1938083573701643,0.08287208084867333,1.2286890976796132,2.228919252294313,190924.93925725875,4.235878201583643,102470.52382417547,9.813660988157984,4681.442757276723,9.1796875,0.017834512734686805,1.4618371934959917,0.3165610231071401,1.0602437606518809
ictal,0.18450593948364258,5.7601805743053855,31584.343647215668,4.015071238520459,396.2218290356316,1.8713573418534382,225.94578941239723,1.5625,-0.5873746961625388,2.0810973836001088,0.04841418311790532,6.148992421503563,0.1527316736602716,52985.92726163746,2.0247107914409517,36088887.503963724,2.683617348499634,106619.0564549174,2.734375,-0.13250263303431847,-1.2498941079337307,0.08681805226077893,1.167155940265273,3.5937510690307395,209595.54512202792,4.8383364241368865,26750.087363334384,10.830453969383312,2356.3472793815886,10.9375,-0.019896067049739546,2.4633855902336235,0.34489261002452787,1.0704598170915476
ictal,0.17453312873840332,20.565817855603132,44374.09155625421,4.003821614781483,55.98742462688233,2.495875264368337,91.35640542321386,0.78125,1.9925612362006653,5.551987671472098,0.06923303033279987,4.487598840784974,0.10543759153198543,46555.575517925514,1.5810778872528297,72367593.75716563,2.382286859586274,176717.11495089208,2.34375,-0.17676357413158378,-1.3225275671509673,0.0762083631608023,1.1337121049724501,2.140431518168084,180720.18258223828,3.4563999921071766,179549.51076615136,9.318567739607804,7459.876502369598,9.375,0.043465949896047414,0.2855586738202547,0.2973523353205608,1.055095046691771
ictal,0.182511568069458,9.002959128933112,29305.92938491412,3.7888242834933274,408.28958125988794,1.6746307439984152,219.96721651105696,1.5625,-1.0053300475695155,3.866430254255145,0.06264545864260529,5.37094621737375,0.39186892958050945,58706.48061705726,2.5198991788445095,2808518.6073305067,3.020586113117614,32000.93675151567,2.9296875,-0.03879856093022803,-1.0888235252027485,0.09303620620693392,1.272696160925172,3.4926724134016864,210551.49102749274,4.578942248974325,45948.99537726134,10.853782598837244,2875.2057497759747,11.328125,-0.11438940380375029,3.821415908616789,0.3429114016261195,1.0690731594743887
ictal,0.34511446952819824,2.8124168119631587,21549.296554595127,2.651249116266318,10937.742238747664,1.0379277243401792,1511.8537645695055,0.9765625,0.7740028687376563,1.7006023230089324,0.040865665429342855,6.4893413413614605,0.22804700620014234,49003.93641271872,2.1842133366110144,3637974.11386727,2.520771921323419,41095.311333969315,2.5390625,0.035512404804707166,-1.161125187514694,0.07984661105267694,1.1957551467428644,5.2426054424247175,187237.85089814872,4.587415340020343,3169.2432030714813,9.797397577049807,811.3176808697493,9.9609375,-0.07451764939996204,0.589546029366308,0.3060087993206853,1.0809839445113865
ictal,0.5046484470367432,26.24076497801924,73506.20828977748,4.658831418764953,56.748920380736536,3.645849432086651,101.51731938310373,0.5859375,2.4654834887805985,8.834763073973656,0.11064771615260405,2.714581237875599,0.6914094742438183,47238.1090084753,2.5706810856005005,1398313.5315751687,2.450766811386472,19824.28967865756,2.34375,-0.14933767510438756,0.11081619802989762,0.08029516971025943,1.6290722648766591,145.89959317964806,1145685.4430738292,5.3047398448516665,0.3214198210364262,59.01669076825116,5.5211015152909555,58.7890625,0.005051980488124113,15.27421409002585,1.5957716187226245,1.0064503033205194
ictal,0.5315768718719482,2.7763993375357314,24345.774338222476,3.1377370169144054,9069.575725934725,1.2780422901055144,1388.2337308024707,1.171875,-0.16131224259872562,-0.32591485063285397,0.05886687790466259,4.9373372924869425,0.7306732584574767,60007.28509873386,3.5970930489086186,615433.6882135969,3.154901240213367,10521.22600199447,3.3203125,-0.057088649815221014,-0.7503717375814722,0.10243624538465923,1.3720300633450635,5.948857847181977,249764.46962473667,5.320414459477482,4634.46645341457,12.829181272071303,537.7416486934679,11.1328125,-0.16772073445361305,3.92607092754671,0.4076194813218625,1.0705316580316013
ictal,0.6123619079589844,5.703410586406067,27535.708707682934,3.2149094215099256,759.2694335815886,1.4759481963369052,505.59583204295313,1.171875,0.31590017558895456,-0.5922864844274143,0.056489793826480124,4.5692543005708135,0.9005918680603218,52401.321994961334,3.415508429086252,305956.3472224111,2.7841396110918706,7809.923240470855,2.5390625,-0.061355964079177774,-0.0022864594980323005,0.08864780227566574,1.4174180549339446,9.974127577054235,236975.7123291111,5.339343209724514,413.9276715826805,12.727951348191198,185.95071886690022,12.5,-0.16716029080429273,3.71221617031114,0.39530882259513517,1.0637572756864542
ictal,0.7928781509399414,3.048362493406246,27379.20002582185,2.5302633463652637,13581.18813187122,1.3513334478274512,2088.348174443454,1.171875,0.20427447561015347,-0.6700360587838894,0.052430186854040675,4.29034716330397,0.8003880822930015,51333.686723998195,3.8931653438457428,163774.81480352907,2.7472388182409344,4770.451816306632,3.125,-0.1887622764640396,-0.7104537239031106,0.0867509889284783,1.5042789346807273,4.2209619319848946,273282.54296305403,4.421297507802728,12796.737815531069,14.276539574187462,1516.015198752788,15.234375,-0.06044369916088889,2.867179753723657,0.4436893690540814,1.0331126228308847
ictal,0.47871851921081543,5.52740523127772,20673.26703286267,2.6046448995890725,947.2478741698428,1.1541024132942763,616.0346592841213,0.9765625,-0.5068844130921821,-0.29629029547121233,0.055279148747010544,4.97910171243838,0.264012752056566,45826.70837764419,2.0627430655853742,3404241.508688618,2.3301507051017114,35040.884863478816,2.34375,-0.08471026201911909,-0.6572952479251102,0.07565616427866008,1.1749607028693272,4.594775115708989,181758.87980986305,3.434880058828731,21455.723252779604,9.409503839513627,2479.1792974736177,9.1796875,0.07824245531743934,0.9864056605145701,0.2972637194900821,1.0566078993237298
ictal,0.10571694374084473,1.543429564485599,23439.359071158895,2.4961481989885272,51810.26110653363,1.2143935621029838,4228.731527347827,1.3671875,-0.093779829092733,0.18193328180663837,0.04956781980419742,4.842625583599185,0.6097702739477079,55043.78260240304,3.7018098369705736,160385.3761669279,2.7289495200992184,5263.174511438598,3.3203125,-0.15133199685615972,1.2492939474548805,0.09331335361256156,1.3102672907569228,4.366596901181189,263170.443514365,4.999768997592893,5627.73342154839,13.974874390278579,791.0154594811289,15.234375,-0.06008471279741778,4.272172416409757,0.4292779372679686,1.0513526550287497
ictal,0.15558362007141113,1.5933915534714582,24760.286468603314,3.1351668169713247,29746.26343967754,1.33231177815426,3019.3057239098894,1.3671875,-0.11304033981531156,-0.5012928652523305,0.04581099179893629,4.884702579784988,0.5035028187220348,56770.37055960804,3.543280353493257,3010459.995318987,2.8809682940362102,21870.287480531857,2.734375,-0.004974021291344321,-0.4399361878398129,0.09451316231743886,1.4086865858977167,3.327727052505582,267432.33356030827,4.937451872954128,19350.83637973726,13.684938924780106,1977.9216027507591,14.84375,-0.1295686953881548,3.0079349739557744,0.43357630535147057,1.0391366271590945
ictal,0.11967921257019043,2.4420256626802055,27532.546140355822,2.9034180365762694,10230.557890536396,1.5595500897569485,1967.1897490626327,1.171875,0.10591019953627291,-0.7252814724687986,0.055030683643076075,3.9520325838509356,0.6683677913221849,53032.81590806397,3.4903423582262145,1341938.2440882178,2.784303173534694,14096.27559595598,2.734375,-0.20422170209184876,-0.04829462947328844,0.0887594647465051,1.4440036804700516,3.9364332132969655,276327.6632376445,4.4620108487276555,31978.751873698344,14.216260554096339,2601.0894217292544,15.0390625,-0.062086939550067236,2.3943590323368547,0.43766838148252435,1.0310845991381825
ictal,0.09877729415893555,5.064845049975948,25929.273189344232,3.0512203978196744,862.0895040027883,1.5353806204505265,449.0235869886271,1.7578125,0.33335842773096475,1.1312413487851831,0.044107487001187926,6.613513349948833,3.2389964822117876,70309.95063388487,3.956503622222446,14130.94818560619,3.5717358853571937,2011.7379325185213,3.515625,0.40003797126207363,4.708556441897187,0.11962687161898594,1.4067516991672853,7.836896112030081,259568.41336872606,5.055920193831745,504.61632080955445,13.237202914787801,235.02339108941536,14.6484375,-0.1404265722939266,8.056878602331565,0.41691490024241645,1.0629332798235887
ictal,0.20744562149047852,1.8859133357691702,23939.857768757673,2.807202606145881,29752.028212362056,1.274739427640285,2861.2837780637474,1.171875,0.3584956204107993,-0.7999721064973744,0.05211487348805622,4.878044171096812,0.6982553931086999,60223.3803843226,3.4855233371218914,775103.565521016,3.2215345327269977,12182.02931345122,3.515625,-0.03669053982078271,-0.8497176024557822,0.10449430538249062,1.312903005178946,4.909980037112548,248650.5821792154,4.994688667577481,7976.988560902886,12.896178403323358,1277.598766763241,12.6953125,-0.05778722001370887,1.5192119528025696,0.39977062241660394,1.062874067698699
ictal,0.3261265754699707,2.5737569688548736,23993.684539622962,3.040743560910866,3030.419358106932,1.2455468397598934,991.8369907154945,1.3671875,0.7868081753963547,0.1463065393845535,0.03741374463756091,5.074355651417119,0.9200822542484971,58861.213469242284,3.31812454503101,271093.0087641498,2.9300661193081994,6677.957161974458,2.734375,0.015295523202618616,-0.10753748920548656,0.09877220436719326,1.2713882815979156,8.22859939356741,262196.76248649525,4.939394063261744,636.8344198336808,13.473760863383996,272.3027525311843,13.8671875,-0.075249198478437,4.05416724652206,0.4286045260712952,1.0403874527180141
ictal,0.2044539451599121,2.2192743157706003,25424.98263693932,2.410065975352771,17808.620074538205,1.3152554098617568,2711.0451208262793,1.171875,0.6449148331527109,-0.10805966959266478,0.0500719669824401,4.329633143878445,0.9390846374875852,58864.29495799354,3.4991834111426856,347357.9778146483,3.13750938473489,8474.400171985668,3.125,-0.4212910023056792,0.9064170338454365,0.10101321849239582,1.3604058185490744,4.825772845413668,280229.99376192427,4.293585492414996,13804.226888801026,14.490606737081894,1774.4196489731921,15.234375,0.014782592207372339,2.1868065633524143,0.4523696791911173,1.0313220031172214
ictal,0.2852365970611572,2.5277638736757013,23787.391271075143,2.7238595821449856,11193.782343329136,1.2760823298068664,1901.0273955006323,1.3671875,-0.023275992819064284,0.5981009491961986,0.05598400817163398,4.722366932259825,0.8695731538892263,60271.70901671762,4.271638262302473,40936.61276592199,3.184750464135154,2725.1545860290184,2.9296875,0.22835284422201144,1.5718546887553186,0.09557113830874568,1.3760666295116395,4.535328720729728,274457.36945236643,4.764084091474713,9237.39152163712,14.251140875127835,1098.9149718133776,15.234375,-0.0016806056075959854,3.8228883967680414,0.43820083338118254,1.047395804809822
ictal,0.22240090370178223,1.1865311349338852,22838.21627518763,2.748431725823192,83573.35248670923,1.212932838025159,4715.336102875857,1.3671875,0.24488492388188252,-0.5036793597909397,0.04767103981268975,4.4584163701040795,0.5239031225811951,58403.13470299706,3.5212904138615655,2327418.988198629,2.9971896682134287,22064.49527178857,2.734375,-0.008568156962572614,-0.48854707686674104,0.0997841910947056,1.3640791879233964,3.6227603739352188,266321.313036064,5.053594238712663,16197.274893687727,13.774199776519502,1215.6792801803858,14.84375,-0.12195339954511074,3.409336303572875,0.4381853097122105,1.0419188421857137
ictal,0.17453360557556152,2.020537499774447,25463.425425145142,2.8555998985335695,9111.559517125168,1.4355572254903934,1742.9629760693988,1.171875,0.26677540794532717,-0.21168019014255712,0.043794572312504415,4.5799082921752285,0.650927344185212,57523.47238571559,3.1369082484617077,1426634.1142272358,2.967693609372144,16091.40821787874,2.734375,-0.1343117467007198,0.33008951320472857,0.09676627959600054,1.3917103184973885,3.968608203762743,281339.9925570591,4.33029547811533,25383.17157417891,14.551060855901579,2362.1845279820195,15.0390625,-0.040540112731851395,1.4123700744228422,0.44505366303556637,1.0322933065447633
ictal,0.5694751739501953,14.9779610684801,37691.0033434773,4.004635008481427,44.228999886815764,2.324630954523749,99.33844943605672,1.953125,-0.16512783921696716,0.32548438730711915,0.08735961086767606,3.895097974139301,4.772358372003613,87773.33681221654,4.500474772466429,3159.0922865895413,4.555327196338985,641.2785695443196,4.1015625,0.6100599171917376,1.6658507010776527,0.1439607437045463,1.4089203107196226,6.783661008516786,256867.45508357062,4.448685322721764,6846.918571656109,13.234318317294651,1166.521821612021,13.671875,0.006782304676639441,2.2860142279269082,0.4182890800026577,1.0514142059064078
ictal,0.4487950801849365,1.543429564485599,23439.359071158895,2.4961481989885272,51810.26110653363,1.2143935621029838,4228.731527347827,1.3671875,-0.093779829092733,0.18193328180663837,0.04956781980419742,4.842625583599185,0.6097702739477079,55043.78260240304,3.7018098369705736,160385.3761669279,2.7289495200992184,5263.174511438598,3.3203125,-0.15133199685615972,1.2492939474548805,0.09331335361256156,1.3102672907569228,4.366596901181189,263170.443514365,4.999768997592893,5627.73342154839,13.974874390278579,791.0154594811289,15.234375,-0.06008471279741778,4.272172416409757,0.4292779372679686,1.0513526550287497
ictal,0.2094402313232422,1.5933915534714582,24760.286468603314,3.1351668169713247,29746.26343967754,1.33231177815426,3019.3057239098894,1.3671875,-0.11304033981531156,-0.5012928652523305,0.04581099179893629,4.884702579784988,0.5035028187220348,56770.37055960804,3.543280353493257,3010459.995318987,2.8809682940362102,21870.287480531857,2.734375,-0.004974021291344321,-0.4399361878398129,0.09451316231743886,1.4086865858977167,3.327727052505582,267432.33356030827,4.937451872954128,19350.83637973726,13.684938924780106,1977.9216027507591,14.84375,-0.1295686953881548,3.0079349739557744,0.43357630535147057,1.0391366271590945
