Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2
ictal,44.3415789604187,20.846988862425192,235281.73617392313,6.673627478301935,84.75948841908883,12.961726524030343,61.937592576981565,11.71875,-0.8690425840419609,10.291442914648664,0.35555876639084477,1.9910338070978135,13.065083170144696,184115.2026265682,5.919164216218771,70.5982667232961,8.969963037896889,80.91655630687035,5.859375,0.22689485067587467,0.6281575724512658,0.3196561581556867,1.3775744205958915,2.343279125542938,61921.83145148261,3.2405111302681497,31393.7375543745,3.055922063234279,3045.2681847159015,3.125,-0.085846234465866,-0.5499851542724778,0.10335607264099515,1.468264961401925
ictal,39.686808347702026,21.749512649343504,476475.02170328965,7.556415787054604,186.35425471855535,29.403589055146835,87.33342631649066,14.6484375,0.15411994566980933,6.197362779570847,0.6160022067748279,1.795924209747961,5.224081130102682,200169.66626611288,5.919733607354161,16050.253615033094,10.137708651372574,1167.1620986742569,12.3046875,0.09250824493905946,3.359876768167811,0.32794368879020624,1.5497270867138806,0.6676988275814073,54155.33611308105,2.3648426105649345,10314435.050619777,2.780172496797887,60112.284203565236,2.5390625,-0.07717764293719426,-1.0755863209529075,0.0932427450969996,1.746628179675741
ictal,37.20402526855469,3.887072626206336,217716.65793021326,6.531078180206295,29188.249743598124,10.745256867401334,970.8157531863118,11.328125,-0.06224136280875085,8.75133984144079,0.3983801474658122,1.444144698444769,3.352872034221647,141089.74640941384,5.5566955638826085,10749.050537477946,6.917155807941155,851.2519780386506,5.078125,-0.38003514673769867,2.2408386726975484,0.20751266429968748,1.5834830792893058,0.8066112444778574,55238.71137247626,3.4950298428494735,1031663.5350272527,2.879466171130116,16003.534221119417,2.9296875,-0.1328091528732479,-0.5342445573667258,0.08358058020308842,1.2881447360016423
ictal,34.52158260345459,18.449848148237162,336431.22974319034,6.463383852028715,236.97378391225809,16.624346574645777,142.8866613060297,12.6953125,0.206739506481351,10.997736579046746,0.571203131864474,1.9903649798751013,8.325895290896252,176774.54089323725,6.01761448989189,455.7393536606177,10.79593621336909,255.18708090814428,11.328125,0.3925053575875653,7.4775130258463545,0.33871071130759756,1.5392630265208098,1.2947875512704572,57658.21160933698,3.5952195436158987,923794.6041756285,2.88866011655699,12020.664149288237,2.34375,0.07431599868518926,-0.736366659769998,0.09937920142740349,2.060494564464712
ictal,35.64161038398743,25.757137302551396,264713.0624854367,6.157799290910349,93.30531575851425,13.76859227307069,78.9574578375001,13.4765625,-0.21471828237324525,10.553296448062577,0.4969413307759138,1.6854006743679333,12.21967136679233,172614.17467891183,5.464100884195887,378.8924851233589,8.834709637233521,193.32212035413494,9.9609375,0.3902237318635867,0.47227846754863867,0.29426853979164574,1.3867127868866669,0.4177782068561054,52253.4749417878,2.3589750523342383,3133093.3732184735,2.674284945401654,30442.053097316766,2.5390625,-0.1264880825921451,-1.179873199689508,0.08633339995470955,1.1991430771867817
ictal,34.4657347202301,57.512304864863054,799446.8113508464,7.671560387969278,5.7467110815699,37.958153213726064,14.19639087248289,43.75,-0.04049486116793324,6.854923315595988,1.2038533217438347,1.1769346017298004,11.8216572785307,207244.82377828207,5.548507907293214,518.3590784939124,9.662137140611396,229.5431648564696,7.03125,0.0338566145990435,1.8887030177155228,0.38681104443681585,1.569612599297471,0.747091956140641,48672.545444128875,1.7989784565660136,4307093.277619994,2.4486863534044847,42565.82258173539,2.34375,-0.20669860456673222,-1.1956981735300216,0.08350075560118149,1.896894530907421
ictal,34.33807420730591,7.423985161399837,271813.0509871245,5.922258316401054,2954.2785854763524,14.712497722491545,596.4417941198778,14.0625,0.45546473355333555,5.316550558771516,0.47074849032371535,1.2783693948566917,5.043568259867085,129431.33195473556,5.372655586282862,3802.2675598081596,6.843737480636578,827.397024581287,8.3984375,-0.08426722084390643,1.019195956398323,0.2494161569560118,1.3387989769406272,0.5856574541778695,55088.589665942076,2.6782257102860547,1330535.3288414278,2.8961515441970107,18699.61521147182,2.9296875,0.06463653744699789,-0.8605759947484692,0.09279231571146943,1.223938371975041
ictal,35.49899196624756,24.3416225209049,321610.68797237566,6.691188346000404,33.70837456108155,19.826482311970636,48.33499589702895,17.3828125,0.2320812625279735,10.772018246225205,0.5185930350135506,1.855321352208143,12.370462862051909,189251.62084571674,5.4832660596009655,392.2393606269937,10.776414947623895,184.1262041513237,9.765625,-0.013632558185972105,1.8960185037339379,0.3188208470636875,1.4596039669977372,0.5479251928666717,48714.45266449912,2.226332522223825,3176812.0819007005,2.5495153055371573,35076.721736747975,2.5390625,-0.011581879746707357,-1.1398444432666508,0.08001058581816572,1.5455803610582362
ictal,38.66711091995239,6.527259335205283,258060.2252090349,6.8967516980824595,417.4294816511074,16.33791136125927,135.5040004823979,18.75,0.37179985783483227,18.59886622198763,0.4857422430144807,1.7291785805978537,4.687612092430181,176692.77616297634,5.803469572206641,644.5300023476171,10.21484623029061,206.3910214575404,9.9609375,0.01886037881717994,1.7123378862778402,0.307318475375411,1.5082087878098929,1.2093119052689933,52064.48745365671,4.083501966763266,157078.20127496007,2.7287973034727857,4808.473946067122,1.7578125,0.10477963540071006,-0.542434959754055,0.08917557376548764,1.582092025098563
ictal,37.12124705314636,10.157995345492145,270901.97721411305,6.368104070359989,618.7199247014553,14.49336178999944,186.83698483079215,12.6953125,0.11375317516984046,7.396768454784331,0.4794540183425602,1.3287035276494115,3.4887712178537793,90748.10507168133,5.388993491915097,6529.666225402267,4.3900853242771785,748.3447220368653,2.9296875,-0.936044327730791,6.53736167101677,0.19774800062619458,1.7218233519553432,0.9468343100030878,47759.61351158992,3.4428270627493816,263513.7435852119,2.4569341157020625,9239.920213807774,2.734375,-0.04935567971142321,-0.2819438190724406,0.08506245364653944,1.3686446897646545
