Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,pow6,Cent6,pk6,freq6,skew6,kurt6,Hmob6,Hcomp6
ictal,0.031240224838256836,2.5398567155167338,24740.186334567738,2.477251375121853,278.99123175709883,1.2706716545194991,270.12056491039135,1.3671875,-0.29444485403666715,1.2569561315026299,0.04075388147064488,1.1024307289530044,1.058212375426026,60343.60242159927,2.7041227664785508,49493.02466931139,3.1004352405851927,3705.333732883573,3.125,-0.1334737579679345,-1.1075930551637474,0.10337347897772196,1.1202188498021048,5.243232925202218,142502.82404554964,4.028337700333166,696.5254646356997,7.14305182967369,324.4665114686538,5.859375,-0.0007883816374478016,-0.022533828236888542,0.23277929229303765,1.0492264136185807,3.5537553294155044,200282.35679989713,3.0792462208079683,62.228721657691366,10.329470440857609,103.59797480979755,9.765625,8.727852974823023e-05,-0.7431639383581734,0.31996927211445275,1.006338823013977,1.6195249557113733,224363.13321451147,1.5328083868356606,29.60558696309377,11.55305490028996,107.68567518575416,11.5234375,-2.6794790034745534e-05,-0.790937552675063,0.36015513643937147,0.9999655006169336,3.9913989422303486,235610.29812539663,2.401344844040742,37.374236446899,12.110144235542382,81.93401104779471,12.109375,0.0002447755546364996,0.8491040288676528,0.37848528992675806,1.0006242101750507,25.027636026693777,322547.46695161104,5.543209581327921,164.3548186102944,16.589415299227596,129.09438627698358,13.671875,0.11726731323064953,2.9948300958738097,0.5335555887357776,1.2998029587728357
ictal,0.03123950958251953,1.2517518833109624,16429.035118372878,2.21216305842827,891.2065284510038,0.7110751327027133,512.7458853309944,0.78125,1.44719024490559,4.522424892533203,0.029989235296586644,1.1675528452809507,0.3902288073275523,52185.282365742474,1.9168985239332297,11914377.20698135,2.6624156871149194,64448.42660375986,2.5390625,-0.10461886443737442,-1.120348710142642,0.08851183693486415,1.1970870755931375,2.830804578991962,169720.35673451712,3.2261616172642333,30101.293547088742,8.823615719262067,2466.7960720534284,9.765625,-0.0008628850293809534,-0.23374641177192057,0.2809154893829155,1.0364806851090311,4.11258721892604,265074.56907682976,3.8722188921995606,20799.623749221184,13.65819307531633,2013.5537211587014,12.109375,0.0009351366403247067,0.31535257107052805,0.4320764168122983,1.0340797324518822,12.88819475781596,418679.1670081009,4.679150699525883,94.87117748423744,22.007123008067563,94.3688358638761,24.609375,0.0005138214551066154,0.9439379080716499,0.6642395776224673,1.014292389370041,6.167294571701912,502245.8983862002,1.9431542441463743,1.155757164644216,26.115508078199934,19.784714788923893,26.171875,-0.00015149918569627667,0.2649035946820999,0.7955112652437404,0.9999431940831595,51.23775729639707,782096.5029169263,6.86557551624003,121.9229756454961,42.311136793885794,89.05043875259523,31.8359375,0.03437705056953795,2.135088914078848,1.1876388581970843,1.1200983619637779
ictal,0.046861886978149414,2.6194669637016545,23988.924471415416,2.466955651386485,820.6809129465621,1.2660083066461332,506.944562551676,1.5625,-0.47608077938510784,0.9392812983384831,0.0339290694160515,1.2487908795100888,0.5454341933066302,59121.19724330723,3.023081548644568,2710928.71060123,3.0873271058902128,25874.77455071966,2.9296875,-0.07517824830165297,-0.6716143970877937,0.09018647052929495,1.1788753431795649,1.8968382720349348,158218.94783502378,3.9635854959866132,42777.711542095305,8.136759016936372,2449.778683882742,8.203125,-0.0009395464256592806,1.4801978189801472,0.25773128716015986,1.0302424038819473,4.1719627845176905,257922.9558685514,5.124310284346213,36778.401937269286,13.090125313412901,2054.9307762208437,11.328125,-0.01572946085797353,5.334628044851613,0.4169578113579608,1.0813399500974634,10.554718304175605,428258.00142257585,4.510704470157169,560.6713554284804,21.885155527073234,326.3317253614294,21.6796875,-0.0007783091410986841,3.2004758830266766,0.6826409277640897,1.0215242916185059,31.541876234577096,655840.7813835556,4.487262783908363,1.0535501912970484,33.832321223861776,8.460268892149415,33.3984375,-0.0008220353749885902,1.4721261733934758,1.0054384139435322,1.0023979329458839,131.09177904426664,805760.9091576469,5.87689718662656,0.5892514252647296,41.15459900678491,5.9154246551755145,38.0859375,0.05088090593780449,1.6662629303962726,1.2512054147521927,1.0438229567627653
ictal,0.06582403182983398,4.771301911079995,25246.560446834887,2.2794454874332604,50.90282049285076,1.3119535875197261,120.27780636831915,1.3671875,1.2044502867530982,4.359601743756553,0.030543478207378776,1.3137543199313038,0.41598338574167193,52519.254795418114,3.3352483757120948,1004305.4588378313,2.749014619796,11885.403848866077,2.34375,-0.06713624390357593,-0.9817156556222302,0.08516783648522379,1.1551965452147872,2.6218638446850604,142166.65541895764,3.553890363271732,1305.2593603827436,7.556315915274323,413.0023112085225,8.203125,0.0009763985815862975,-0.5390150320327884,0.23087388840134024,1.0212312932181775,4.498072238011106,214340.79879402186,4.25542449974138,5387.757183758982,11.08748606543718,1296.574895799789,11.328125,-0.011667063211100656,2.3566729755795004,0.34678949712337587,1.0404910822794025,8.802402224080614,331512.6905305748,4.3292006633992495,112.85150929623681,17.250134881744437,122.11923253872011,16.2109375,0.004823568137330318,1.0198817305992272,0.5288831313995671,1.0144149038102612,5.780666701852624,413414.0567197529,1.9966259097210457,0.2003322569776284,21.353431556069022,8.117208550283566,21.484375,0.0012950359125778153,-0.8876254453848103,0.6546219515172964,1.0002400280202703,88.19247408909386,703871.4593138021,7.108237983994465,6.700349200908866,36.845474680148996,22.0557176878693,23.4375,-0.21665049430302882,17.738931847620876,1.1204490654714632,1.1868761675127946
ictal,0.10934782028198242,2.455270155402108,20319.428881739652,2.517684183328477,37.1730256223731,0.9904218402260623,115.54753589891213,1.171875,-0.7741918760839649,1.6118482852554497,0.03363612094115657,1.0753764121081708,0.33243963016893274,52149.493539660034,2.274443217458805,3549822.0547285103,2.6632651604737676,32043.079177166896,2.5390625,-0.1814698440312006,-1.2152884506941959,0.08562403102446345,1.09018406346075,8.75941281779221,199959.4936773815,5.278214705309911,2101.2235477639,10.238306590526841,423.8338483376698,9.9609375,-0.0832990816037687,1.8832391605277197,0.33234812550250115,1.1949632369814505,80.60728066614544,504376.60873223864,5.59595578608802,0.716333870339011,26.098567299237903,7.650611013052914,24.4140625,-0.0008163594194634837,0.31655496217624535,0.7934106822541341,1.0488199271737721,74.98826975137155,718135.6238206781,3.4383151072485805,0.0038526803574548455,36.8672956536853,0.8697698896648202,36.1328125,-0.0092947482475601,-0.1450361955201247,1.0917684409623123,1.0000569662198167,46.53557341708007,747995.3464990004,1.894445035982198,0.00014457126999891927,38.66410246005646,0.19916007041331762,38.671875,-0.003643115465520629,-0.28901977892197994,1.1415165538590788,0.9998104707664861,398.7458348586535,955850.1705862015,6.313278910699225,0.014183012941446973,50.427992767653826,1.6703964907691287,40.234375,-0.07803947834223603,2.16378005227339,1.4134206294655394,1.0429007901110618
ictal,0.0359036922454834,3.4426941866846494,15874.24261729962,2.29640857752463,17.613622843800336,0.8295206259233726,64.43292475925539,0.78125,0.5950559372250098,1.2950075252474171,0.026902613458873237,1.209285970341148,0.2980580018546991,46329.01126052318,1.633785990193101,4126692.9547628206,2.3755355527587465,41540.01184120956,2.34375,-0.27319441937523226,-1.2834419779063773,0.07605804709867398,1.1136986492229708,4.407363013750195,147715.7867146473,3.1682899205873785,3218.7435910320123,7.73172788111635,887.2061534442844,7.03125,-0.0007340161672168887,-0.03966846660329093,0.23889046659398908,1.0485989059792566,9.960230772440763,233192.64144803016,3.3220052549295596,219.71675674137865,12.049836798991464,253.69804889414917,11.5234375,-0.0008906150508849293,0.44134207463011155,0.3755080364464791,1.0274943109176375,16.103361460352488,353845.51492787304,3.88981328398759,8.268438046353653,18.315717610351165,40.00822503059493,18.75,-0.0009640638509935612,0.009508428112463108,0.5602941746404884,1.0086805384536313,3.8603405737153387,404497.99270780943,2.124159390361318,3.510247306678331,20.820642222676124,33.843060335252495,20.8984375,0.0006165131077468161,-0.6395490532875048,0.6434409795736408,0.997523149905713,70.41098353221905,808607.6767722077,7.175500465379612,9.646319116171892,39.28090421998645,31.465198866322627,23.2421875,-0.046483264247260056,7.5678123906435815,1.2107238329094208,1.1410037107747044
ictal,0.03124237060546875,1.0903022873888155,24654.787109913523,2.7137958342866217,1652.5494003152837,1.155061977598171,536.9016787409624,1.5625,-0.1340627891581919,-0.4162688930218885,0.04060568544884829,1.1495315454142894,0.35669694198781465,56828.947092205686,2.109395639727913,2177525.6129741236,2.9161147466041273,24128.958703243392,2.9296875,-0.14772159151045727,-1.0016236215261058,0.09347597317679651,1.0845697122330062,2.3328321159610685,147683.41413670583,3.546504519637249,5775.829567399206,7.543473239090916,1132.220157165606,8.3984375,1.9510439072504057e-05,0.29622988450822074,0.23886664875423974,1.0270500427989637,2.1156286709241883,208752.55340245453,2.978753447564745,8460.571510082082,10.78187901794747,1501.5994458589942,11.1328125,-0.0007898323509061178,0.597911846293778,0.33571886765374304,1.007449222475115,6.40181662375588,308938.5581381274,4.886132836486591,3424.39554575878,15.94482174988732,699.4001709518158,14.0625,-0.0020795898508836597,2.3934172663392177,0.49965879256944823,1.0501274816252089,40.35334965443029,518279.910817514,5.388976963284133,2.788241151787314,26.753706292402434,18.369042547921662,24.0234375,0.002096995116283887,2.376078962407445,0.8157420688614643,1.0212962056440942,176.35540243706689,773547.7303167916,6.082243732220806,0.1850233853534304,40.73319315610463,4.592766692723091,34.9609375,0.056346078845707526,4.206536873270369,1.186765257345949,1.0510190367614902
ictal,0.01562047004699707,1.2529349635203508,21736.10519610415,2.572584170524557,2658.8932005486713,1.1176606663754571,704.2425432558334,1.3671875,0.8723478967976865,2.788392256940324,0.03221110120894601,1.2074121033992786,0.2310884081652863,48116.79578424887,2.044978425575234,3140967.772712134,2.5149041506222822,34746.85247997311,2.5390625,-0.0845334436095091,-1.309719574527414,0.07762951159603408,1.0774655312046022,4.243740176204694,132400.37303277515,3.2084634908814897,522.5981442769124,6.864846268454323,364.9893608474537,7.421875,-0.0005635513614347574,-0.30748108136626273,0.21224322294529696,1.0156537410720932,5.403339731792825,161278.7174741806,3.305659320813534,32.129485256235434,8.225555450612719,65.75684781357513,8.203125,0.0022991519042683444,1.3327579252407826,0.2616498711942486,1.0008480891411868,5.326234226386699,218731.5997068943,3.770978079241306,1166.9822073748928,11.134345102371022,374.14344795710406,9.765625,-0.0005604980204603648,0.6462983203911596,0.3488925584695106,1.0325904580699699,14.548304635071705,330236.7483846084,4.421597734204504,153.06825302858158,16.976694910917416,186.00699164425683,14.84375,-0.0007147980705291218,2.543438579698374,0.5297413264805104,1.0290548736917229,124.31322693603704,638355.1091601936,6.496875633441421,4.685652285012941,32.915269865549746,23.573368887355187,21.6796875,-0.05910441216265155,0.8783299619191327,1.0251320344781134,1.2136931263928417
ictal,0.031240224838256836,2.74929474776893,21103.729010485687,2.778833908544837,96.0708572892999,0.9666479332401695,125.56551230842773,1.3671875,-0.28064302074108965,1.830431701460487,0.033650505669549816,1.0926776425795284,0.6885917892812692,51424.03756436834,3.7224997642780933,165736.18933514765,2.5961899526656462,4832.915864084544,1.7578125,-0.1819967544677844,-0.9179230581536193,0.08564574947773813,1.1479779026900232,2.5337551572748995,129747.93373069886,3.659225723408214,2597.9242825095234,6.577209725909847,994.4579646210951,6.640625,-0.005445914349329422,5.680127683297885,0.210176420477053,1.0318604344048652,2.16585583355451,176053.53825586953,3.2523468806955824,574.1640065093394,9.088833090040236,361.64168740460553,9.1796875,0.0009510914047191098,-0.5115977598874442,0.2861291150780113,1.006312533993326,1.6939118926474153,206153.7565776071,3.0870050250533683,1513.9370948177573,10.586895052354519,564.6084566737508,10.15625,-0.0007234644044397915,2.936112509046458,0.33337171956615497,1.0058961821476349,3.4423854372879945,265840.36437598156,4.230246537540143,663.1525159099306,13.722215176599398,325.18794893582964,13.4765625,-4.7205406025843155e-05,4.496710811048253,0.43021106627025824,1.0118554591289775,22.526044668834864,437614.3083744439,6.23227218382274,233.3706126055565,24.107531634148614,195.1577871918718,18.9453125,-0.15416366821786173,7.54660139212665,0.7143392025848131,1.3552041911365742
ictal,0.07810783386230469,0.7981315277180591,22782.071550872428,2.1779871064113867,10378.299983350755,1.1871681738658453,1660.4051446614194,1.3671875,0.25914038121601923,-0.34359439242140377,0.03686379626710747,1.1133963861526974,0.8575771995399315,56621.29847664222,3.1070160955146036,573770.0347901916,2.9208377334121782,12590.893233274883,2.734375,0.017489149856355964,-0.19498774652933903,0.09862950655397411,1.2524870953430092,5.3197512315920275,211727.6711946904,4.769779041374872,2081.193826623812,10.771383329380553,523.6079832151867,10.9375,-0.01029140253174886,2.1119819031265417,0.33914012696199536,1.056247188840237,11.298263960975408,350054.24392423255,5.175288160049402,362.0316882261519,17.983268081225244,176.56966416796507,15.4296875,-0.0003593534633546501,3.2521226535700807,0.5682425951770014,1.0415825492902255,53.87855361268717,586596.9642571763,4.891683392395373,0.47618175410295244,29.989227124373862,7.845039070476942,28.7109375,-0.0007893911283898158,1.6496813051165429,0.922746843454596,1.0137310203467964,49.271995964140224,720904.3132797995,3.5901538727273143,0.03903408305767032,37.06107073197409,3.001802622044129,36.328125,-0.0009668772305354411,-0.11128920146943777,1.1042260770189707,1.0008646594598172,410.7820894405487,918137.8219276501,6.036893165048465,0.015017590071019304,47.59369820695011,1.2216715985319622,41.40625,-0.00046349685086760276,1.7164124431456482,1.3593819398074538,1.0338128717512363
