Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4
ictal,1.48553466796875,9.066522359503901,22103.09090215897,2.7695478877463766,26.918804382688972,1.1643452665659675,84.95713893926603,1.171875,-0.5435416293500883,2.0004649634542826,0.04049461764714569,6.6701882184697485,3.962372224378765,111355.05640673339,3.437817843316541,524.9773475202317,5.814159832557045,305.529307848155,5.859375,0.05442353401514411,-0.8109905728121167,0.17817403568849827,1.0737140236515617,8.372677890959814,182407.6453918773,4.172634122414146,176.69949121321602,9.406738904939218,146.96235370217596,8.59375,-0.042398802339048976,-0.01685548417926075,0.2954618076028129,1.03880331804275,11.343652477023726,278473.1100335479,4.725189394697617,116.1490099274201,14.345406864715057,115.43431992253139,13.671875,0.008503738557801276,1.3979275880330384,0.44872797598397157,1.025026992728464,0.6033546111815371,58471.6796992278,2.3421161741368697,47516.628661295166,3.0370028868231986,3629.1708243278867,3.125,-0.004301902392373945,-1.2135256463932882,0.0946262626130013,1.0941569789640802
ictal,0.22340130805969238,11.69652935318446,28145.42012678473,2.743539865616759,475.75905637223804,1.3270415340979163,344.3460765613808,0.78125,1.2908356803424412,2.7532770227500984,0.05560101285420991,5.940980636283422,0.23050962740843697,49385.35030491729,1.6665903223711986,11654130.596093392,2.5397034381000947,63890.66443876324,2.5390625,-0.08471304200752718,-1.2685149915416813,0.08245744256886804,1.1772617358462074,3.8990463925918477,175731.72438128968,3.3612325635113995,19929.36471057777,9.109748492604659,2240.7714943369815,9.765625,-0.0187003500753823,-0.3218849179533443,0.2902710141760262,1.0489033251278903,41.04490718325762,1165327.491912513,4.997606943001559,12.071879618494618,59.985300221281975,48.80686834720258,60.3515625,0.0022306342179823804,3.2067973800504133,1.6169502770636155,1.0030068313149578,5.5638828624140935,268137.674572903,3.858290753344283,7801.1905650349845,13.7394340231468,1196.6703545855803,14.6484375,-0.008776872395576072,0.5368896809099852,0.43093292401805167,1.0329433503930006
ictal,0.4218723773956299,8.731222964148701,29030.236072574226,3.416943472845676,238.2205375588473,1.6025031111185681,240.84933720494064,1.5625,-1.2507273112803567,4.17331481740959,0.04715021613849576,4.88082831597073,2.4221457428977864,150415.3660870214,3.900531253125926,28976.168151027294,7.7970815875114114,2238.4931418067117,8.203125,0.029428934372416123,1.6285348419104873,0.24588754971495272,1.03972067656487,2.4530879287978555,223286.3472385138,4.111112595802105,24555.112568608285,11.412620165569402,2045.032179869887,11.328125,-0.04134761166065553,2.018413887132831,0.35890066314898605,1.01931439175291,6.2807768644768,336127.8691715039,4.763498123578771,2163.323572993844,17.423866386395204,447.08681342793585,18.359375,-0.006595406170894094,5.872775809786974,0.5392156081415271,1.0213075350232843,0.36871104280093403,57432.576467756684,2.6980130406576617,2400561.3032751568,3.011298090605967,25166.788222366595,2.9296875,-0.028047128221732085,-0.9420593595056093,0.08687494177314571,1.1108538938804613
ictal,0.9534714221954346,25.87744727781371,46643.60093105194,3.985994668116241,13.240873036664834,2.2557500032395685,57.76969077647004,1.5625,1.209100044915726,4.743375264524439,0.06312366828610116,5.187649822416446,0.29520922758794854,50887.02009219752,3.1294849699600777,865155.8024710348,2.6736062989242066,11551.041691876007,2.34375,-0.05089106213025129,-1.1205845570112118,0.08175350288502774,1.1595910710083697,4.152711637231631,161202.14200838227,4.225050574419301,1595.3196699166008,8.407760017350107,407.6392522810071,8.203125,-0.07314988505109558,0.6852274106687881,0.2664424977912426,1.050743724729813,61.23237613057391,1212740.9113802302,5.24086162004407,0.23708095138499133,62.00862909966634,5.228517215549402,62.109375,-0.07092799032342471,10.224650501347284,1.6594018741832635,1.002141971711416,5.240311621030341,233257.0081247339,3.8427091206515414,2910.1348676195803,12.082889490801215,1121.9351987477678,11.328125,-0.0019241619003074395,1.4384490367936156,0.37758831698577394,1.0277386077871358
ictal,1.154940128326416,9.503757558440647,21838.969102536284,3.2265320165877984,20.18823398317126,1.295659214177136,62.996444842366,1.5625,-1.5989615565035835,4.136560990344987,0.03997198637644221,5.541386889099825,0.11888610514503416,50753.79003995417,1.7724599420236518,3514512.918750605,2.5799708047014205,31869.815432047468,2.5390625,0.007836064844344806,-1.3196390223140169,0.08247156059193052,1.0254560058072513,5.276969396542565,166238.14174328916,4.0891061148546175,673.5800305611334,8.642850189274363,295.11948577680636,7.8125,0.0019195915551086537,-0.04179844467841942,0.2699515395612358,1.0417724782788265,12.202396406462343,267896.7696350984,4.504554809067747,130.25439436097093,13.852562748306394,163.50543848906972,13.4765625,0.013644770623980812,2.7214409225584264,0.43588482765028336,1.031518409683144,2.531230625864769,92030.96530996656,3.4555676828803006,2414.4137764725674,4.698671533874469,557.0353428362986,5.2734375,0.08892243561091666,-0.13843800560890118,0.14609433287577603,1.0973271845817565
ictal,0.3480696678161621,27.717800182834672,29712.007321785422,3.167927263761885,6.871995249165946,1.8359194006723527,36.19877714374858,0.78125,0.20928819871162624,2.213779581675758,0.05859528526804459,6.112015232273316,0.19315869428097115,45489.3822920942,1.4842006646472397,4104306.912867981,2.3316936573710874,41441.00485344817,2.34375,-0.14917639588576342,-1.3483407397361802,0.07396129659709286,1.136499257493872,5.850721467197422,156483.61708949044,3.4918014495460983,1993.6590088177916,8.05982918041375,695.3343602469267,7.03125,0.01861199194985813,0.012568681438699159,0.2583112839805326,1.1197937451820736,46.29387730811482,670203.5754804352,5.6778642947119655,0.9265380647619063,34.61090730520603,8.434482289620313,36.1328125,-0.012835060393643592,3.8545537610574057,1.0352698505913143,1.0150235521287752,49.16653559258724,1170763.5650136312,5.3777398727046855,0.3660864798408671,60.10987534342064,5.898672433156132,59.1796875,-0.0065543086335762115,7.742309459361536,1.6199110586330938,1.0020524738295697
ictal,0.6607446670532227,4.321163613674393,22713.411433288686,2.7928394585437424,406.35249704966134,0.9718588994396572,362.62629376475815,0.78125,-0.7405959482982633,0.826256518211395,0.03921175674940817,5.737434529224996,2.8282727043632265,147103.99090165822,3.6434496636183655,3933.431988316422,7.504115829156616,865.994477777128,8.3984375,0.01574336411680799,0.7161538342860378,0.239561963691936,1.0471492603089425,6.574702901125223,326807.11026084336,4.262297239120125,1368.9200798802149,16.76262236610569,565.7770512418203,16.796875,-0.003577791925521978,1.2873954487259702,0.526151973341143,1.0187001457274882,3.2222470620434476,217918.5535517302,3.3731087317375987,7279.895150507442,11.246547489516944,1498.265784344421,11.1328125,-0.047212443903750484,1.3647963487843713,0.35257481958410275,1.0228436770695526,0.2517223431317723,55527.80181777681,1.8529682300836774,2164525.7298487956,2.8682634127862925,24066.189805260823,2.9296875,-0.0343048733471327,-1.1617024411644303,0.09083859006673804,1.0705516256341654
ictal,1.8001832962036133,4.595000140772985,21618.879243287796,2.890179929934545,256.36808380551264,1.0344572963874952,219.2377399530327,0.9765625,1.9002535111199808,5.652245335451864,0.038045006399887206,6.151959785685869,0.19255059322674223,48150.31995619105,1.8702325040170513,3101377.209905806,2.513001749392642,34528.924538936306,2.5390625,-0.0694112718474577,-1.30723517125974,0.07722611754321772,1.0938395347989263,7.431003191323986,168037.32259427526,3.9594330066601398,580.3112362517927,8.53758281162169,279.5138249966067,7.421875,0.03277636538858171,-0.2792862714987443,0.2763632099527983,1.0586321987309708,123.21281818421694,1132345.0884262794,5.2981040376486455,0.0383291426196448,58.434086993240214,1.828589111832442,58.59375,-0.006849349187213556,2.050526512746629,1.5886292071063082,1.0032321729143576,8.645650048383777,250818.2740278431,3.9244168376968966,457.1235787354597,13.014486079846266,328.8386105123927,12.3046875,0.07600352649027098,1.5463459670128792,0.4033182287874667,1.038918975225712
ictal,1.9428021907806396,11.284805511884752,31562.551071038317,3.2990398971596933,161.99552813134906,1.5193943681186153,199.90069440083644,1.5625,-0.4195195236527479,0.5937256577397858,0.0592068440591736,5.361913130895858,0.69546243614737,50923.873917567784,3.63982943408796,103510.82844175084,2.579554428453486,3128.80595567076,2.34375,-0.08744593767817867,-0.8614055852817586,0.08351581635491705,1.2335365072813882,6.95820723613874,267032.227753907,4.900492155762141,614.6553164659642,13.841720422846645,321.33431668570734,13.4765625,-0.03914402299287645,9.960059015148042,0.434275026306695,1.044904516461075,84.5548323663201,1165516.396667411,5.28849015312476,0.22347764145834334,59.961049789465484,4.450676225578104,58.7890625,0.002341686075214581,24.49419877100121,1.6163494609535456,1.0029475355174808,3.993473863686224,152405.21108298376,4.464101209178656,1697.5548986794577,7.958778195469055,694.739842067958,6.640625,0.037817936687701656,6.963978622966351,0.2492464379816919,1.0845203756047104
ictal,1.0501914024353027,1.9435624167579135,21454.543908885193,2.459422254850327,1427.8422044318886,1.095235981322442,569.9419300838025,0.9765625,0.29092817321847614,-0.0378399887377161,0.0355954183458834,4.670841944131863,4.138909385953907,111901.76665548963,3.8573223064071325,1449.7317719547116,5.773204354508598,550.7465984759236,6.25,0.0006795577733519395,-0.29479560742551225,0.18358548625228702,1.0870161067648214,5.382104967508266,219550.8656359773,4.2754419160934685,1192.6844236398274,11.284207362655303,512.2621265799507,10.9375,0.026248651658878727,2.9953563372241323,0.35253590734163054,1.0284467533576533,11.641802798598475,347916.48603119265,4.885904660024406,143.38907434795038,17.9096870010711,129.92601577356302,19.140625,0.0281609836266395,3.2786060749971018,0.5597479047207792,1.019385897757941,0.3669165167071358,52718.56389039131,2.41531392724729,547398.5927170954,2.7154046821551674,12533.19078058535,2.734375,-0.03466969345424629,-0.4570495987565657,0.08658168127131302,1.0836251348898815
