Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4
ictal,0.032889604568481445,15.724208522963314,210930.57690801396,6.520953410345196,172.66400921272282,12.457390938237292,101.13122685533042,11.71875,-0.5063593746586051,7.4805004597066365,0.34447677150639744,1.941923788872165,13.335512277918312,178363.94251823597,5.8833283668364915,47.19252896966548,8.649992928733916,55.62425522166736,5.859375,0.1926998088669752,0.6020641418198838,0.29724111300099393,1.4657219854340338,1.749967659076061,59109.30351816761,3.402146226136106,26756.181236664863,3.0232764590534993,2493.449956488893,3.125,-0.011767396042656484,-0.9388141909907408,0.09757953303389796,1.5127706430469672,1.494691190332213,40163.24732200011,3.4643981399644694,1376.5848312230987,1.745675016298871,571.2584217485319,1.7578125,-0.41087710515312276,0.6307694383493123,0.07109594819024055,1.4400155958529866,3.2106871643358152,9462.900807170983,2.2952149609832753,120.41860563008741,0.440176886412757,154.9313166320691,0.390625,0.35568939596505933,0.07117471543111131,0.025928192554756143,1.519752643394561
ictal,0.10970568656921387,24.445916003274743,553932.9378937909,7.62578760186666,75.15393049726963,35.88640777094541,50.22188168560532,60.3515625,-0.033246647928837886,7.272220789503464,0.6952623217246332,1.6748784896498983,4.7176263826631875,180773.73227593314,5.947228778346939,31228.383557325316,9.314408159400704,1344.8947565448102,9.765625,0.2775296885823551,2.43123881311577,0.31991057386729843,1.6874966235273894,0.5439094605654882,55545.09461741691,4.04099476267159,626902.1449512767,2.854961789469883,11829.361040146248,2.5390625,-0.10175508729964095,0.08709966408743908,0.10119475246579687,1.9014243270718327,0.25193140246648466,44622.857968270415,3.0143032795791873,2034552.8405124445,2.3203448231448287,24165.865733951858,2.34375,-0.01656933808002314,-0.6203301706564956,0.07506616829477525,1.1506866327915648,0.9817833075128568,13149.564584821153,2.2419221940492746,3400.224205299777,0.7198412489001049,949.4027843773837,0.78125,0.8307997298745927,1.962208698287066,0.026620300174322976,1.221524609426522
ictal,0.026927709579467773,3.3532215875155416,173373.30632967336,6.518613703119473,42402.560203631736,9.879069114410916,1163.9359195869822,11.328125,-0.9056303169809748,7.036572136767189,0.3319478046556052,1.6667590365943397,3.627359720237977,140955.38011417416,5.632304208120142,9364.287495598446,7.1469176072101375,685.871659057326,4.8828125,-0.9085296423345305,4.470552278701291,0.1760356109699544,1.8069734769081982,0.599286946545278,56109.83523256556,3.0875540259914707,1247788.599569015,2.977977751169927,17942.078344119036,2.9296875,0.00047146016912843564,-0.6884559953608154,0.07983436459203609,1.3033525885323016,1.5760837656988902,28744.230661167632,3.0206332193089236,1623.6824224627635,1.6425011536277074,597.5931690786053,1.7578125,-1.1515146745783371,2.725666102189644,0.028562554837669007,1.862896940124205,0.9491639746198787,14400.977184878315,2.177619915034269,4384.947786125893,0.8476169397504295,1016.557425396689,0.9765625,0.10307841779786851,-1.0169852416902774,0.016224554442854228,1.719670583506882
ictal,0.04587745666503906,14.274286332944738,299210.49267413595,6.188989443662929,661.6900180037716,14.680533908255473,222.57039435456878,12.6953125,0.2526566239457665,8.819230300867472,0.5108387925052416,2.0887407092433867,3.29523418740292,96993.68391326835,4.669714165379717,44484.44056228101,3.9851029218728304,1975.0429877968759,2.9296875,0.22821746540396162,4.17846693998659,0.25086699737193974,1.991580472781215,0.8324632537156682,63054.29396520704,4.315420922971744,102514.24080603957,2.5855356281564803,2894.8443103854124,1.5625,-0.06467424840755857,-0.2575364910395761,0.11002448835583149,2.2908653849823715,0.5591167409914329,43978.26839749547,3.4014041319686528,677396.6488476075,2.1926250431758776,11791.780037087568,2.1484375,-0.003167250821956904,0.3998558375572494,0.07299417881749617,1.3376759215525489,0.7860608428667559,14347.645760656715,1.967985551782808,1025.5234881995887,0.6821578180027539,504.3537570808774,0.78125,0.25746407086317524,-0.3979838326149121,0.023157349200783283,1.1298768390266327
ictal,0.045877695083618164,16.009069102468004,224721.68916909484,6.074214573354229,366.6900638251486,11.745141392112883,151.47108183574665,9.9609375,0.14686582400432752,6.182292466631466,0.4068281914255508,1.8020840904258855,2.8914070063878614,66995.1190730744,5.683049716801934,377.72848041158807,6.206733823454071,183.33531936506103,8.0078125,-0.7995917256447828,9.025097342427744,0.14342096284645156,2.5410997022973674,0.4309553580473172,51065.169116667,2.533120864352676,3161754.8070197613,2.6263806332832966,30512.284804329924,2.5390625,-0.06769490350794279,-1.0518641640346416,0.08430699372507916,1.1964084015558594,1.5947003091749496,23594.232184165747,2.230284368418755,60.192643074133,1.200217573118478,142.81144141213989,1.3671875,0.0187435811872065,-0.6674809745937309,0.04018883918906847,1.1080617255123604,0.6153548524035727,3409.799376733332,1.5911258091838734,515.3242429847515,0.193939948844017,445.79693821389696,0.1953125,0.25190164951716176,-0.8170647037152419,0.0065689250853080946,1.9075648712468671
ictal,0.058843135833740234,55.321372757532195,767797.4919755212,7.725414901083665,6.859900500969866,36.17619553439264,16.94512267802894,23.2421875,-0.0772949518586174,6.344796741078387,1.1733499458157455,1.1971393001731245,11.180243817527911,206215.4904094181,5.519696478813097,469.5867317236266,9.68005261748995,235.4367844263588,9.1796875,-0.014704996470146581,2.0236672155433535,0.38927902018286115,1.5266672829907104,0.7075609914063953,45316.383327095915,3.244653798757628,818583.6138690236,2.2900191939727277,13941.846484557525,2.34375,-0.005036106087490451,0.1399730437841855,0.08614232096841516,2.261981776017554,0.43384814698525676,41341.77136372131,2.8697411107456166,323117.5437813589,2.076279016866965,7605.688152690128,2.34375,-0.00928672864495027,-0.5725556089333068,0.06986175463623652,1.1802507629908872,0.8826411374949328,13199.746068226887,2.1938682104540774,3103.2549613103934,0.7264598634648515,1017.4077990613328,0.78125,0.9770819640471645,1.4954621579471832,0.025138422702120466,1.1545111432984865
ictal,0.04587721824645996,6.011234492127855,232699.83870236584,6.11869795540183,4269.680421968615,13.31673218505129,685.9096793969411,14.0625,0.46052266542296244,5.110162553146042,0.4119687935296515,1.3936275763291823,4.630141059624445,130593.61864119854,5.407205760890869,2081.4860542942747,7.283696677105417,590.8902577926915,8.3984375,-0.13734474446641942,0.2879554263875761,0.23146598560968135,1.3825786350365903,0.47992952542280265,55927.47757955912,2.4301382157237126,1454756.5963238867,2.86888145566286,19605.417049343992,2.734375,0.03410753431091148,-0.9709385063134315,0.09283498899562721,1.1910569360965526,0.9042103904668953,23486.231616101788,3.022180808704696,4206.829405939398,1.2111924495952144,907.3373726027993,1.3671875,-0.13234925814353674,0.12946828772986096,0.047706360583417616,1.3285766897097822,0.3853841347365286,8210.288135132449,1.5814391434280988,2034.6207349109704,0.4269064546284898,899.5227365189131,0.390625,0.053125430528067744,-0.5844517658813464,0.016363697259370525,1.3860906474457078
ictal,0.10272550582885742,24.348013545812837,335224.4552838715,6.879795374258062,18.259282996707988,20.770723640180062,32.89979380060897,17.3828125,0.14361017231648995,9.193059775342954,0.5345372286181327,1.8414471379640778,10.93275865951772,180002.01907367038,5.536649468949572,955.1626422654075,10.211933747017582,341.7730806225409,7.421875,-0.06239855306105024,1.6377211510262955,0.3192223662465753,1.5227274496222118,0.4468759434122008,48254.83290331951,2.2604867138724654,3104328.0682500773,2.534180767180733,34431.30112084648,2.5390625,-0.17697093673206937,-0.8623488404230812,0.0789553548529335,1.5287535196908424,0.5648699229763984,26332.64536986833,2.4160588823034397,7254.299928957202,1.2795418067936515,1708.7536747119484,1.171875,-0.14519767209960263,1.6619583677144716,0.05084489946090253,1.2291611005600986,3.045372780467845,7118.784319418967,2.10082087530359,4.336808092919711,0.583076585284365,37.38054190610777,0.5859375,-1.4191378819948923,4.015364789822944,0.01786575040303291,1.2353777748098262
ictal,0.0967409610748291,6.262705523452511,258843.93528220034,6.90698623051198,421.25606844457246,16.08627717276141,143.6275116302994,18.75,0.07703223915032469,18.410652250631774,0.48697271098613437,1.726005835491218,4.505323837927399,171285.30742139177,5.958857192503108,908.5852360703254,9.931290040427564,252.49434631571006,8.3984375,0.011621545594559534,1.685527695571266,0.30414279219848095,1.515812809337798,0.9611479537734893,58409.53528649222,4.3787053104304094,35842.5900473691,3.632795744838826,2399.169264495506,3.125,-0.018003478226699954,-0.04045479373070249,0.0988125024102763,1.7086198742859622,0.35479096205347516,36755.70003900207,2.708376400667532,204213.23354083972,1.8983498102040712,8867.505673148527,1.7578125,-0.0348177685173717,-0.5934221234459853,0.06305603140568061,1.1333023096397712,3.0537647842797218,11371.41978245324,2.304842011288614,55.767647278127875,0.6277621519091453,108.75013139050432,0.9765625,0.4921193557572655,0.2831618533472686,0.021627935964073843,1.2447858110234824
ictal,0.04487943649291992,8.871097484296298,256898.9310894532,6.389088417995167,907.16774241133,13.557715424637287,210.28819814319152,12.6953125,0.019592093331997292,6.361610336099613,0.46185948032209034,1.3538897390094156,3.315363812049923,80434.51684926394,5.2593301531978085,9245.045199640706,3.9213387595096845,878.0832323241991,2.734375,-1.1632275365269595,6.1393974278730195,0.1795657822840424,1.8260163323202259,0.6585798717569563,51756.93287154368,3.225536522299252,216519.5124174303,2.7209802319521406,8916.319850549198,2.734375,-0.03859056728121871,-0.1619328519624732,0.09168324465533821,1.263907202680437,0.7966463513900927,26867.09750227524,2.914207119172568,1459.1247392850669,1.352477517763143,591.9339651547051,1.3671875,-0.1258821105119249,-0.7209226587793158,0.044895990951099446,1.2712484387526797,0.7134056699677539,12392.477578145288,1.7872985362533644,13413.00034818129,0.7079162906632545,2095.9231412727827,0.78125,0.2003109484321063,-1.0861266877687659,0.020138206135702014,1.1783603568385554
