Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5
ictal,41.553141832351685,20.4430145947234,231917.9867150526,6.682192150005617,95.59063914108646,12.599706353854277,64.01548688361682,11.71875,-0.7720051852266018,10.022053576219271,0.35508844281768676,1.9829399564506107,13.393632145588631,186051.06808446618,5.910781503714768,55.08003799218539,9.182723190020438,69.39393344372503,5.859375,0.23411375262463732,0.5066174346494581,0.32206131958156203,1.3677580238273983,2.181441204172831,60672.46542593827,3.4903623373661308,23334.69550688409,3.0453012928472796,2415.920569883555,3.125,-0.031969077584028234,-0.9181317921890266,0.10412056120364686,1.516151119595396,2.0004698348634076,42217.577667078636,3.2638690740187943,616.1794972914481,1.8263183599393085,331.58089072022403,1.953125,0.19624611623072194,0.2245608241493482,0.0687296780547381,1.353001937242865,2.454864272656287,9614.917157452333,2.7958038029025643,7.042037887702405,0.5471764011847793,32.99877543539406,0.1953125,0.3445888866897028,-1.108210863655789,0.015286037399043422,2.105959228572789,2.471521564011165,1945.2446485685425,1.1940335510372586,1.668643873006147,0.23275623073170412,27.618001849152844,0.1953125,0.20961729146444788,-1.519634972683284,0.004409881181392022,2.2306210019554635
ictal,33.12460541725159,22.280449763040632,483990.9818530538,7.55942590287389,171.78497561965844,29.938558447021265,84.66582275127345,14.6484375,0.06930545580740798,6.177360101907546,0.6328394328553641,1.7627801411814044,5.375131879038918,201876.83486728577,5.8990821923581045,17091.663816162374,10.255023182937924,1198.492493341137,12.3046875,0.09439411792400969,3.1628659609986896,0.3312675691168494,1.5416464206570748,0.7526000760547357,51133.513768374025,3.920666926529604,1513131.5669587234,2.6113897514273594,22950.19803558137,2.5390625,0.17232324436962343,-0.45410478697015,0.0935861369504436,1.8598811764607561,0.3030776545733637,44040.74449595772,3.0613948185552284,758236.9152198565,2.270832003789821,14071.17174576602,2.34375,0.03244213657098834,-0.25971501644281325,0.07059909323375577,1.129802157849125,0.6052962087301804,19609.567106164428,2.189471551207373,15560.51643944876,1.0079857424611844,1998.1457983888795,0.9765625,0.033856140698726694,1.5192671243338784,0.032068910320261074,1.072191777196793,0.6220887060977114,7214.43713592397,1.8863617785142037,2098.6798291109503,0.4324362046013581,767.7348975185699,0.5859375,-0.4746929249554641,-0.6501477627350059,0.01064690057080093,1.3515198765097143
ictal,37.13491868972778,3.9010346353632053,216971.94281739416,6.532270426122691,28980.475831073774,10.770719257137277,981.1997221717503,11.328125,-0.03279792891483558,8.671066550085367,0.3973680011101646,1.4464576686298012,3.2899473196300035,141949.40622733804,5.535899591506609,10304.808675417304,6.9884129446280125,869.2593571452126,5.078125,-0.16392781908263596,0.9707013400944713,0.22555098703455365,1.478521478949589,0.5890345977656529,57864.97842115109,3.2670765852428163,1019124.6898624079,3.021994506081091,17272.797183283175,2.9296875,-0.05553833668417391,-0.4891719104306005,0.08593092563620292,1.2838826560325718,1.3636101092412192,34621.69264806676,3.2644935636916452,5981.263463339347,1.769678057671604,1053.5068310972658,1.7578125,0.22861695503425125,-0.45731828735749636,0.05292879379975723,1.269333201744804,0.3643399478005909,15308.502120553467,2.307374775876904,2193.6733516967497,0.8855238820157478,845.3460280327762,0.9765625,0.14712523497274332,-1.266965286102759,0.020451562092126126,1.4435005516950135,0.5923409854250637,4106.862739720409,1.4902991626361344,195.0246152391663,0.21062325808256646,275.17729516775466,0.1953125,0.46691942402095626,-1.3094297408648863,0.006636753725008027,1.2261282126587503
ictal,44.83134698867798,17.86684161666639,330294.3819937029,6.4236778958195835,268.98074021208583,16.274904063836455,150.01993095717668,12.6953125,0.24835033231843917,11.08984530514255,0.5689885275999479,1.9985212797216518,8.969922987246859,179416.28393885182,6.091529200980079,327.6191452876326,11.004962158759428,215.65147300362136,11.328125,0.3755519479597977,7.664593181490382,0.3405838062440788,1.5411407279602605,1.1172521239532631,74453.1445745987,3.3163974466628114,222035.09485091097,3.5531459178127447,7693.7895834881165,3.125,-0.0613784969699429,-0.6957502328583782,0.11803732793316499,2.0709336904481077,0.5766272784968332,44886.342092279265,3.064320324295544,540190.5045791138,2.3155280031739336,11402.613333446565,2.1484375,-0.09397101855332998,1.044249066140794,0.07387684442560512,1.2519628429584149,1.6621543135207584,16160.530633904762,2.8100050112962998,68.56131091629167,0.8840258378753957,122.7724379520715,0.9765625,0.334402953172363,-0.1854868550323414,0.02640873990832663,1.2238291871463418,0.6443173031113165,7531.603712861461,1.455048040123986,224.59614804797627,0.40736355913830047,307.724117932091,0.390625,-0.09563198207327021,-0.7238246537888524,0.011574478604406102,1.146046786601064
ictal,38.691752195358276,25.405365670114865,267101.6108061706,6.152936444854767,90.95281306097021,13.867820718682303,76.95783161332113,13.4765625,-0.21428908400817612,10.76614278961217,0.5008229977337331,1.6742906114925724,9.226368019681848,175861.93908630736,5.312557624736272,425.991388377255,9.173703838266944,206.2359243882511,9.9609375,0.1334965022486143,0.18988997759006532,0.30447398551089744,1.314142670028,0.37019134692412403,51446.578462683,2.444513140564711,3352887.9770721374,2.64092624296133,31306.579339546115,2.5390625,-0.10191892577441465,-1.240418244778688,0.08533358335488478,1.1832316978153006,0.749267864659699,17312.558731259418,1.57850298840007,249.09765771642392,0.8424630696624866,309.6628215624114,0.78125,0.15204527369232923,-0.6810283690352543,0.027533945069350627,1.1257455711822868,0.2806426612844646,3383.391527520379,1.2851902034284168,49.29310030303539,0.14215061587283614,135.91234484782683,0.1953125,0.38765111040749806,-1.3986149179396237,0.006623661348917161,1.375649260996966,0.13355933448433016,4.155924037759587,0.3487720643718339,5.950009127872159e-06,0.20780387059100128,0.055147302070733394,0.1953125,0.0067920773983101024,-1.3262608601049013,0.0005031613957289524,15.020784540156479
ictal,46.56672716140747,57.717808869744246,802416.2565433012,7.669833927753276,5.636012350242239,38.12100389885737,14.254398264909897,43.75,-0.029455649144917776,6.896026863927121,1.207319330621635,1.1747191534099906,11.901257493702456,210066.3528415656,5.576391775384321,471.13455017425423,9.801928516022098,211.95066079618385,9.1796875,0.049614603144689115,1.9709934938346079,0.3920997592041004,1.5619633525307377,0.7313279561118596,43335.72374284418,3.2762706864681874,1360650.6574960244,2.2223684317650703,20887.37535310667,2.34375,0.043530983968522445,-0.5343418215467715,0.07861727778109825,2.18335152410363,0.39677285202748,33592.23256385284,3.1231437463774308,256198.9420319374,1.8312121015420286,8724.341110224937,1.7578125,-0.0654137523385767,-0.4167334786913517,0.05634596651154441,1.2473052277527905,1.1957077393742608,11023.243468666647,2.3570805987447767,244.03516415153848,0.5711554071641838,257.1262056483261,0.390625,-0.3522622124823206,-0.3170512167997197,0.01900715562987155,1.2022873841298412,0.6796516375424744,4384.462160396391,1.306390287559019,818.9219228243154,0.2900497722972085,505.0920028688918,0.1953125,0.2164938260701715,-0.8361148763892814,0.009082098469288218,1.2642539174078093
ictal,42.560951471328735,7.678945456200106,274922.7271026715,5.905643548390682,2772.3836837361982,14.859403463958579,571.7260886657247,14.0625,0.43278273195268413,5.3458373860551,0.47566383306220156,1.273048832390458,4.630845246723873,125211.36807295855,5.370557451537426,4807.27190172924,6.52748273142303,896.5133233565973,8.3984375,-0.18715195264188886,0.9099634034342956,0.24380330991130725,1.3749775964769773,0.5454795203760182,55330.01977245497,2.832062160818768,1116671.0610633804,2.870672296094735,17606.507220034513,2.9296875,0.044755062372762944,-0.9294261332968903,0.09296762419618107,1.24876742147918,1.0146877871319948,23181.0451136876,3.5396174117608026,1311.1870250520412,1.299075786252938,495.20471182435637,0.9765625,-0.3828702774856544,0.5329417733301183,0.0493812287316174,1.336699492224186,0.44549722374170325,9589.914589139007,1.54547929243052,2957.495163329764,0.47693824557776865,928.724881164283,0.390625,0.061022781717348276,-0.9810225421547911,0.017455239215955775,1.2541755170600697,3.056802596853508,489.1349804806763,1.5542201645653704,0.036757080853365806,0.25324396408014715,3.295069901563551,0.1953125,0.2771857094625169,-0.8729504653211717,0.0076317840375224,1.3159772751097412
ictal,47.252891302108765,24.463958250429346,321645.176732625,6.686817410422125,32.634789847102994,19.971369654453504,47.24129009263934,17.3828125,0.22546289686009982,11.083136307161354,0.5214950165076869,1.8451588005578348,11.935472549359133,185908.78284319214,5.49342824434599,384.432145366639,10.704566921316134,179.24674887757666,9.765625,0.07473649456636554,1.8211552431678006,0.31741868904753856,1.447066392494529,0.6259176923142218,47478.518728748124,2.5906085810717454,2669429.0780918566,2.486107644775435,31951.317389878153,2.5390625,-0.01819258011605305,-1.0269987525640885,0.07943994174006158,1.5604389011918967,0.4237615818583621,28298.413174200396,2.743187636133655,38719.20167920189,1.466521568871625,2748.133994495051,1.3671875,-0.025075375266721482,0.7813886556347382,0.04681477018979526,1.1241771052360612,0.6577069254925627,13548.426962492907,1.9667048056890906,1314.3171944488934,0.713478839436741,642.3328355655889,0.78125,-0.010604912467475228,-0.27956084470258125,0.020240928304451115,1.1703036621211176,0.6012434606195658,3993.21683488549,1.4225261157051339,253.41506694640782,0.16932717197217617,321.91054986061766,0.1953125,0.45731703794562933,-1.327650502853807,0.006611565972289328,1.489563567732569
ictal,41.57805109024048,6.203899953210386,251367.81647855652,6.904712704733543,426.6913080525886,16.108410430547572,134.68788063997957,18.75,0.265676925877439,18.217384289369267,0.47605166927449355,1.760724803767201,4.692993108617226,179693.85770694978,5.783703053924551,633.2993371242145,10.332031729092769,208.73147869233614,9.9609375,0.023697244579267467,1.4298946958648457,0.31175010182193463,1.501454289111061,0.8714301331636355,57923.56307141894,4.214145075579042,33605.59709992217,3.5426170578369565,2269.8973571012716,3.3203125,-0.14004050589731104,0.002002857345841935,0.09424695495985254,1.6021981989822733,0.4628685141997606,35656.651838771824,2.9287596214431244,145602.284303743,1.9002824136117016,7060.53037749195,1.7578125,0.022679899076349527,-0.5179304133820422,0.05942483054759108,1.1888867949769646,3.606282150787773,12528.384747739665,2.2469215462814436,6.073972079250048,0.8019904446936188,48.066162126175044,0.9765625,-0.09832128353713376,0.7319811090285997,0.019542036549543486,1.296090961048864,0.8316646934344748,5866.369676234334,1.602003618127483,279.14154316076076,0.3002149525996158,275.2024363245556,0.390625,-0.18092091870306878,-0.6471862980830339,0.010228407535593634,1.0554092099086807
ictal,44.831368923187256,10.36442808048778,272136.62630235765,6.354001823143398,616.7372068360711,14.545354859491084,193.7236993529123,12.6953125,0.1287504990650662,7.578275171025423,0.4805133596298599,1.325804816575014,3.5122188578897178,89045.25051512833,5.372344767196466,6718.010069859938,4.311586644569038,763.6620973274846,2.9296875,-1.0586510985274562,7.16822008106403,0.19565518192485007,1.7396873884218111,0.678600257419165,52328.64978671801,3.1547999892183873,211590.80615783643,2.7510346041681943,8370.949275396342,2.734375,-0.08405819573349982,-0.07245606216247769,0.09316371321049616,1.2954173383974905,0.6637987465972632,24861.63388738789,2.8312905382354367,6120.656406847134,1.089708883436585,1302.3307523616106,0.9765625,0.10872262762583972,-1.0564545947009374,0.04370769358123974,1.288949179883493,0.46083341788770854,13027.400811570873,1.6569545562197199,766.2880770210102,0.6661919173641685,479.89420643697144,0.5859375,-0.07124527642456467,-1.1564958504212641,0.021233146491498815,1.0316416509925748,0.41100951930273644,3355.7512737429697,1.390929101754188,349.84080418014213,0.20953847801345593,390.95589371497505,0.1953125,-0.8343461130713219,-0.9654818583295501,0.004987651828348094,1.8813638025566812
